Node	Gene	Type	CIN_surv	Invasive_surv	MSIorCIMP_surv
UBAP2L_prot	UBAP2L	prot	died	died	died
UBAP2_prot	UBAP2	prot	died	died	died
UBASH3B_mrna	UBASH3B	mrna	died	died	died
UBB_mrna	UBB	mrna	died	died	died
UBE2A_mrna	UBE2A	mrna	died	mrna	died
UBE2B_mrna	UBE2B	mrna	died	died	died
UBE2C_mrna	UBE2C	mrna	died	died	died
UBE2C_prot	UBE2C	prot	died	died	died
UBE2D1_mrna	UBE2D1	mrna	died	died	died
UBE2D2_mrna	UBE2D2	mrna	died	died	died
UBE2D3_mrna	UBE2D3	mrna	died	died	died
UBE2D3_prot	UBE2D3	prot	died	died	died
UBE2E1_mrna	UBE2E1	mrna	died	died	died
UBE2E2_mrna	UBE2E2	mrna	died	mrna	died
UBE2E3_mrna	UBE2E3	mrna	died	died	died
UBE2F_mrna	UBE2F	mrna	died	died	died
UBE2G1_mrna	UBE2G1	mrna	died	died	died
UBE2G2_mrna	UBE2G2	mrna	died	died	died
UBE2H_mrna	UBE2H	mrna	died	died	died
UBE2I_mrna	UBE2I	mrna	died	died	died
UBE2I_prot	UBE2I	prot	died	died	died
UBE2J1_mrna	UBE2J1	mrna	died	died	died
UBE2K_prot	UBE2K	prot	died	died	died
UBE2L3_mrna	UBE2L3	mrna	died	mrna	died
UBE2L3_prot	UBE2L3	prot	died	died	died
UBE2L6_prot	UBE2L6	prot	died	died	died
UBE2M_prot	UBE2M	prot	died	died	died
UBE2N_mrna	UBE2N	mrna	died	died	died
UBE2N_prot	UBE2N	prot	died	prot	died
UBE2O_prot	UBE2O	prot	died	died	died
UBE2Q1_mrna	UBE2Q1	mrna	died	died	died
UBE2S_mrna	UBE2S	mrna	died	died	died
UBE2T_mrna	UBE2T	mrna	died	died	died
UBE2V2_prot	UBE2V2	prot	died	prot	died
UBE2W_mrna	UBE2W	mrna	died	died	died
UBE2Z_mrna	UBE2Z	mrna	died	died	died
UBE2Z_prot	UBE2Z	prot	died	died	died
UBE3A_prot	UBE3A	prot	died	died	died
UBE3B_mrna	UBE3B	mrna	died	died	died
UBE3C_mrna	UBE3C	mrna	died	died	died
UBE3C_prot	UBE3C	prot	died	died	died
UBE3D_mrna	UBE3D	mrna	died	died	died
UBE4A_prot	UBE4A	prot	died	died	died
UBFD1_mrna	UBFD1	mrna	died	died	died
UBFD1_prot	UBFD1	prot	died	died	died
UBIAD1_mrna	UBIAD1	mrna	mrna	died	died
UBL3_mrna	UBL3	mrna	died	died	died
UBL4A_prot	UBL4A	prot	prot	prot	prot
UBL5_prot	UBL5	prot	died	died	died
UBL7_mrna	UBL7	mrna	died	died	died
UBQLN2_mrna	UBQLN2	mrna	died	died	died
UBR3_mrna	UBR3	mrna	died	mrna	died
UBR4_prot	UBR4	prot	died	died	died
UBR5_mrna	UBR5	mrna	died	died	died
UBR5_prot	UBR5	prot	prot	died	died
UBTD1_mrna	UBTD1	mrna	died	died	died
UBTD2_mrna	UBTD2	mrna	died	died	died
UBTF_mrna	UBTF	mrna	died	died	died
UBTF_prot	UBTF	prot	prot	prot	prot
UBXN1_prot	UBXN1	prot	died	died	died
UBXN2A_mrna	UBXN2A	mrna	died	died	died
UBXN4_prot	UBXN4	prot	died	died	died
UCHL1_prot	UCHL1	prot	died	died	died
UCHL3_mrna	UCHL3	mrna	died	died	died
UCHL3_prot	UCHL3	prot	died	died	died
UCHL5_mrna	UCHL5	mrna	died	died	died
UCHL5_prot	UCHL5	prot	died	prot	prot
UCK1_mrna	UCK1	mrna	died	died	died
UCK2_mrna	UCK2	mrna	died	died	died
UCP2_mrna	UCP2	mrna	died	died	died
UEVLD_mrna	UEVLD	mrna	died	died	died
UFC1_mrna	UFC1	mrna	died	died	died
UFD1L_mrna	UFD1L	mrna	died	died	died
UFD1L_prot	UFD1L	prot	died	died	died
UFL1_mrna	UFL1	mrna	died	died	died
UFL1_prot	UFL1	prot	died	died	died
UFM1_mrna	UFM1	mrna	died	died	died
UFM1_prot	UFM1	prot	died	died	died
UFSP2_mrna	UFSP2	mrna	died	died	died
UGDH_prot	UGDH	prot	died	died	died
UGGT1_prot	UGGT1	prot	died	died	died
UGP2_prot	UGP2	prot	died	died	died
UGT2B17_mrna	UGT2B17	mrna	died	died	died
UGT2B7_mrna	UGT2B7	mrna	died	mrna	died
UGT8_prot	UGT8	prot	died	died	died
UHMK1_mrna	UHMK1	mrna	died	died	died
UHRF1BP1L_mrna	UHRF1BP1L	mrna	died	died	died
UHRF1_mrna	UHRF1	mrna	died	died	died
UHRF1_prot	UHRF1	prot	prot	died	prot
UIMC1_mrna	UIMC1	mrna	died	died	died
ULBP3_mrna	ULBP3	mrna	died	died	died
UMAD1_mrna	UMAD1	mrna	died	died	died
UMPS_mrna	UMPS	mrna	died	died	died
UMPS_prot	UMPS	prot	died	died	died
UNC13D_mrna	UNC13D	mrna	died	died	died
UNC45A_prot	UNC45A	prot	died	died	died
UNC5CL_mrna	UNC5CL	mrna	mrna	died	died
UNC79_mrna	UNC79	mrna	died	died	died
UNG_mrna	UNG	mrna	died	died	died
UNK_mrna	UNK	mrna	died	died	died
UPF1_mrna	UPF1	mrna	died	died	died
UPF1_prot	UPF1	prot	died	died	prot
UPF3B_mrna	UPF3B	mrna	died	died	died
UPK2_mrna	UPK2	mrna	died	died	died
UPP1_mrna	UPP1	mrna	mrna	died	mrna
UPP1_prot	UPP1	prot	died	prot	died
UQCC2_mrna	UQCC2	mrna	died	died	died
UQCC2_prot	UQCC2	prot	died	died	died
UQCR10_mrna	UQCR10	mrna	died	died	died
UQCRB_prot	UQCRB	prot	died	died	died
UQCRC1_prot	UQCRC1	prot	died	died	died
UQCRC2_mrna	UQCRC2	mrna	died	died	died
UQCRC2_prot	UQCRC2	prot	died	died	died
UQCRFS1_mrna	UQCRFS1	mrna	died	died	died
UQCRFS1_prot	UQCRFS1	prot	died	died	died
UQCRH_mrna	UQCRH	mrna	died	died	died
UQCRH_prot	UQCRH	prot	died	died	died
UQCRQ_mrna	UQCRQ	mrna	died	died	died
UQCRQ_prot	UQCRQ	prot	died	died	died
URM1_mrna	URM1	mrna	mrna	died	died
UROS_mrna	UROS	mrna	died	mrna	died
USB1_mrna	USB1	mrna	died	died	died
USE1_mrna	USE1	mrna	died	died	died
USF1_mrna	USF1	mrna	died	died	died
USF2_mrna	USF2	mrna	died	died	died
USH1C_prot	USH1C	prot	died	died	died
USHBP1_mrna	USHBP1	mrna	died	mrna	died
USMG5_mrna	USMG5	mrna	died	died	died
USMG5_prot	USMG5	prot	died	died	died
USO1_mrna	USO1	mrna	died	died	died
USO1_prot	USO1	prot	died	died	died
USP10_mrna	USP10	mrna	died	died	died
USP10_prot	USP10	prot	died	died	died
USP12_mrna	USP12	mrna	died	died	died
USP13_mrna	USP13	mrna	died	died	died
USP14_prot	USP14	prot	died	died	died
USP15_mrna	USP15	mrna	died	died	died
USP16_mrna	USP16	mrna	died	died	died
USP19_mrna	USP19	mrna	died	died	died
USP1_mrna	USP1	mrna	died	died	died
USP21_mrna	USP21	mrna	died	died	died
USP24_prot	USP24	prot	died	died	died
USP25_mrna	USP25	mrna	died	died	died
USP27X_mrna	USP27X	mrna	died	died	died
USP28_mrna	USP28	mrna	died	died	died
USP2_mrna	USP2	mrna	died	died	died
USP30_mrna	USP30	mrna	mrna	died	died
USP34_mrna	USP34	mrna	died	died	died
USP36_mrna	USP36	mrna	mrna	died	died
USP39_prot	USP39	prot	died	died	died
USP40_mrna	USP40	mrna	died	died	died
USP42_mrna	USP42	mrna	died	died	died
USP45_mrna	USP45	mrna	died	died	died
USP46_mrna	USP46	mrna	died	died	died
USP47_prot	USP47	prot	died	died	died
USP4_mrna	USP4	mrna	died	died	died
USP5_prot	USP5	prot	died	died	died
USP6NL_mrna	USP6NL	mrna	died	died	died
USP7_mrna	USP7	mrna	died	died	died
USP7_prot	USP7	prot	prot	prot	prot
USP8_mrna	USP8	mrna	died	died	died
USP9X_mrna	USP9X	mrna	died	died	died
USP9X_prot	USP9X	prot	died	died	died
UTP11L_mrna	UTP11L	mrna	mrna	died	died
UTP14A_mrna	UTP14A	mrna	died	died	died
UTP14A_prot	UTP14A	prot	died	died	died
UTP14C_mrna	UTP14C	mrna	died	died	died
UTP15_mrna	UTP15	mrna	died	died	died
UTP18_mrna	UTP18	mrna	died	died	died
UTP20_mrna	UTP20	mrna	died	died	died
UTP20_prot	UTP20	prot	died	died	died
UTRN_prot	UTRN	prot	prot	died	died
UTS2R_mrna	UTS2R	mrna	died	died	died
UXS1_mrna	UXS1	mrna	died	died	died
VAC14_prot	VAC14	prot	died	prot	died
VAMP1_mrna	VAMP1	mrna	died	died	died
VAMP3_mrna	VAMP3	mrna	died	died	died
VAMP3_prot	VAMP3	prot	died	died	died
VAMP4_mrna	VAMP4	mrna	died	died	died
VAPA_prot	VAPA	prot	died	died	died
VAPB_prot	VAPB	prot	prot	prot	prot
VARS_prot	VARS	prot	prot	prot	died
VASH2_mrna	VASH2	mrna	died	died	died
VASP_prot	VASP	prot	died	died	died
VAT1_mrna	VAT1	mrna	died	died	died
VAT1_prot	VAT1	prot	prot	prot	died
VAV1_mrna	VAV1	mrna	died	died	died
VAV2_prot	VAV2	prot	died	died	died
VBP1_prot	VBP1	prot	died	prot	died
VCAM1_mrna	VCAM1	mrna	died	died	died
VCAN_prot	VCAN	prot	died	died	died
VCL_prot	VCL	prot	died	prot	died
VCPIP1_mrna	VCPIP1	mrna	died	died	died
VCPIP1_prot	VCPIP1	prot	died	died	died
VCP_mrna	VCP	mrna	died	died	died
VCP_prot	VCP	prot	died	died	died
VDAC1_mrna	VDAC1	mrna	died	died	died
VDAC1_prot	VDAC1	prot	prot	died	died
VDAC2_mrna	VDAC2	mrna	died	mrna	died
VDAC2_prot	VDAC2	prot	prot	died	died
VDAC3_mrna	VDAC3	mrna	died	died	died
VDAC3_prot	VDAC3	prot	prot	died	died
VDR_mrna	VDR	mrna	died	died	died
VEGFA_mrna	VEGFA	mrna	died	died	died
VEGFB_mrna	VEGFB	mrna	died	died	died
VEGFC_mrna	VEGFC	mrna	died	mrna	died
VGLL3_mrna	VGLL3	mrna	died	died	died
VIL1_prot	VIL1	prot	died	died	died
VILL_mrna	VILL	mrna	died	died	died
VILL_prot	VILL	prot	died	died	died
VIM_mrna	VIM	mrna	died	died	mrna
VIM_prot	VIM	prot	prot	prot	died
VIPR1_mrna	VIPR1	mrna	died	died	died
VIP_mrna	VIP	mrna	died	died	died
VKORC1L1_mrna	VKORC1L1	mrna	died	died	died
VMAC_mrna	VMAC	mrna	died	died	died
VPRBP_mrna	VPRBP	mrna	died	died	died
VPRBP_prot	VPRBP	prot	died	died	died
VPS13A_mrna	VPS13A	mrna	died	died	died
VPS13B_mrna	VPS13B	mrna	died	died	died
VPS13C_mrna	VPS13C	mrna	died	died	died
VPS13C_prot	VPS13C	prot	died	died	died
VPS13D_mrna	VPS13D	mrna	died	died	died
VPS16_prot	VPS16	prot	died	died	died
VPS18_mrna	VPS18	mrna	died	died	died
VPS25_mrna	VPS25	mrna	died	died	died
VPS25_prot	VPS25	prot	died	died	died
VPS26A_prot	VPS26A	prot	died	died	died
VPS28_prot	VPS28	prot	died	died	died
VPS29_prot	VPS29	prot	died	died	died
VPS35_mrna	VPS35	mrna	died	died	died
VPS35_prot	VPS35	prot	died	died	died
VPS36_prot	VPS36	prot	died	died	died
VPS45_prot	VPS45	prot	died	prot	died
VPS4B_prot	VPS4B	prot	died	died	died
VPS51_mrna	VPS51	mrna	died	died	died
VPS51_prot	VPS51	prot	died	died	died
VPS53_prot	VPS53	prot	prot	died	died
VPS8_mrna	VPS8	mrna	died	died	died
VRK1_mrna	VRK1	mrna	died	died	died
VRK1_prot	VRK1	prot	died	died	died
VSIG10L_mrna	VSIG10L	mrna	died	mrna	died
VSIG8_mrna	VSIG8	mrna	died	died	died
VSNL1_prot	VSNL1	prot	died	died	died
VSTM2L_mrna	VSTM2L	mrna	died	died	died
VTA1_mrna	VTA1	mrna	died	died	died
VTA1_prot	VTA1	prot	died	prot	died
VTI1A_mrna	VTI1A	mrna	died	mrna	died
VTN_prot	VTN	prot	died	prot	prot
VWA1_prot	VWA1	prot	died	died	died
VWA3A_mrna	VWA3A	mrna	mrna	died	died
VWA5A_prot	VWA5A	prot	died	died	died
VWF_mrna	VWF	mrna	died	mrna	died
VWF_prot	VWF	prot	prot	prot	prot
WAPL_mrna	WAPL	mrna	died	died	died
WARS2_mrna	WARS2	mrna	died	died	died
WARS2_prot	WARS2	prot	died	died	died
WARS_prot	WARS	prot	died	died	died
WASF2_prot	WASF2	prot	died	died	died
WASL_mrna	WASL	mrna	died	died	died
WBP11_mrna	WBP11	mrna	died	died	died
WBP11_prot	WBP11	prot	died	died	died
WBP2_prot	WBP2	prot	died	died	died
WBSCR16_mrna	WBSCR16	mrna	died	died	died
WBSCR17_mrna	WBSCR17	mrna	died	died	died
WBSCR22_mrna	WBSCR22	mrna	died	died	died
WDFY1_prot	WDFY1	prot	died	died	died
WDHD1_mrna	WDHD1	mrna	died	died	died
WDR12_mrna	WDR12	mrna	died	mrna	died
WDR12_prot	WDR12	prot	prot	prot	died
WDR13_mrna	WDR13	mrna	died	died	died
WDR18_mrna	WDR18	mrna	died	died	died
WDR1_mrna	WDR1	mrna	died	died	died
WDR1_prot	WDR1	prot	died	prot	died
WDR20_mrna	WDR20	mrna	died	died	died
WDR25_mrna	WDR25	mrna	died	died	died
WDR27_mrna	WDR27	mrna	died	died	died
WDR31_mrna	WDR31	mrna	died	died	died
WDR33_mrna	WDR33	mrna	died	died	died
WDR34_mrna	WDR34	mrna	died	died	died
WDR36_mrna	WDR36	mrna	died	died	died
WDR36_prot	WDR36	prot	prot	died	died
WDR3_mrna	WDR3	mrna	died	died	died
WDR43_mrna	WDR43	mrna	died	died	died
WDR43_prot	WDR43	prot	prot	prot	died
WDR4_mrna	WDR4	mrna	died	died	died
WDR53_mrna	WDR53	mrna	died	died	died
WDR54_mrna	WDR54	mrna	mrna	died	died
WDR55_mrna	WDR55	mrna	died	died	died
WDR59_mrna	WDR59	mrna	died	died	died
WDR5_mrna	WDR5	mrna	died	died	died
WDR5_prot	WDR5	prot	prot	died	died
WDR61_mrna	WDR61	mrna	died	died	died
WDR61_prot	WDR61	prot	died	died	died
WDR62_mrna	WDR62	mrna	died	died	died
WDR6_mrna	WDR6	mrna	died	died	died
WDR74_mrna	WDR74	mrna	died	died	died
WDR75_mrna	WDR75	mrna	died	died	died
WDR76_mrna	WDR76	mrna	died	died	died
WDR77_mrna	WDR77	mrna	mrna	died	died
WDR7_mrna	WDR7	mrna	died	died	died
WDR81_mrna	WDR81	mrna	died	died	died
WDR82_prot	WDR82	prot	died	died	died
WDR83_mrna	WDR83	mrna	died	mrna	died
WDR89_mrna	WDR89	mrna	died	died	died
WDR90_mrna	WDR90	mrna	died	died	died
WDR92_mrna	WDR92	mrna	died	died	died
WDSUB1_mrna	WDSUB1	mrna	died	died	died
WDTC1_mrna	WDTC1	mrna	died	died	died
WFS1_prot	WFS1	prot	died	died	died
WHSC1L1_mrna	WHSC1L1	mrna	died	died	died
WHSC1_mrna	WHSC1	mrna	died	died	died
WIBG_prot	WIBG	prot	prot	prot	died
WIZ_mrna	WIZ	mrna	died	died	died
WNK1_mrna	WNK1	mrna	died	died	died
WNT11_mrna	WNT11	mrna	mrna	died	mrna
WNT4_mrna	WNT4	mrna	mrna	died	died
WNT5A_mrna	WNT5A	mrna	died	died	died
WNT6_mrna	WNT6	mrna	died	died	died
WRB_mrna	WRB	mrna	died	died	died
WRN_mrna	WRN	mrna	died	died	died
WSB1_mrna	WSB1	mrna	died	died	died
WT1_mrna	WT1	mrna	died	died	died
WTAP_mrna	WTAP	mrna	died	died	died
WWC1_mrna	WWC1	mrna	died	died	died
WWOX_mrna	WWOX	mrna	died	mrna	died
WWP2_mrna	WWP2	mrna	died	died	died
WWTR1_mrna	WWTR1	mrna	died	mrna	died
XAB2_prot	XAB2	prot	died	died	died
XAF1_mrna	XAF1	mrna	died	died	died
XDH_mrna	XDH	mrna	died	died	died
XDH_prot	XDH	prot	prot	died	died
XIAP_mrna	XIAP	mrna	died	died	died
XKR8_mrna	XKR8	mrna	mrna	died	died
XPA_mrna	XPA	mrna	died	died	died
XPC_mrna	XPC	mrna	died	died	died
XPNPEP1_mrna	XPNPEP1	mrna	mrna	died	died
XPNPEP1_prot	XPNPEP1	prot	died	died	died
XPNPEP3_mrna	XPNPEP3	mrna	died	died	died
XPO1_mrna	XPO1	mrna	died	died	died
XPO1_prot	XPO1	prot	prot	died	died
XPO4_mrna	XPO4	mrna	died	died	died
XPO4_prot	XPO4	prot	died	prot	died
XPO5_mrna	XPO5	mrna	died	died	died
XPO5_prot	XPO5	prot	died	died	died
XPO6_mrna	XPO6	mrna	died	died	died
XPO7_mrna	XPO7	mrna	died	died	died
XPO7_prot	XPO7	prot	died	died	died
XPOT_mrna	XPOT	mrna	died	died	died
XPOT_prot	XPOT	prot	died	died	died
XRCC1_prot	XRCC1	prot	prot	died	died
XRCC3_mrna	XRCC3	mrna	died	died	died
XRCC4_mrna	XRCC4	mrna	died	died	died
XRCC5_mrna	XRCC5	mrna	died	died	died
XRCC5_prot	XRCC5	prot	prot	died	died
XRCC6_mrna	XRCC6	mrna	died	died	died
XRCC6_prot	XRCC6	prot	prot	died	prot
XRN1_mrna	XRN1	mrna	died	died	died
XRN2_mrna	XRN2	mrna	died	died	died
XRN2_prot	XRN2	prot	prot	prot	prot
XXYLT1_mrna	XXYLT1	mrna	died	died	died
XYLB_prot	XYLB	prot	died	died	died
YAF2_mrna	YAF2	mrna	died	died	died
YAP1_prot	YAP1	prot	died	died	died
YARS2_prot	YARS2	prot	died	died	died
YARS_mrna	YARS	mrna	died	died	died
YARS_prot	YARS	prot	prot	died	died
YBX1_mrna	YBX1	mrna	died	died	died
YBX1_prot	YBX1	prot	prot	died	died
YBX2_mrna	YBX2	mrna	died	died	died
YBX3_prot	YBX3	prot	died	died	died
YEATS4_mrna	YEATS4	mrna	died	died	died
YES1_mrna	YES1	mrna	died	died	died
YIF1A_mrna	YIF1A	mrna	died	died	died
YIPF2_mrna	YIPF2	mrna	died	died	died
YIPF4_mrna	YIPF4	mrna	died	died	died
YIPF5_mrna	YIPF5	mrna	died	died	died
YIPF6_mrna	YIPF6	mrna	died	died	died
YJEFN3_mrna	YJEFN3	mrna	died	died	died
YKT6_mrna	YKT6	mrna	died	died	died
YKT6_prot	YKT6	prot	prot	died	died
YME1L1_mrna	YME1L1	mrna	died	died	died
YME1L1_prot	YME1L1	prot	died	died	died
YOD1_mrna	YOD1	mrna	died	died	died
YPEL2_mrna	YPEL2	mrna	died	died	died
YPEL4_mrna	YPEL4	mrna	died	died	died
YPEL5_mrna	YPEL5	mrna	died	died	died
YRDC_mrna	YRDC	mrna	mrna	died	died
YTHDC1_mrna	YTHDC1	mrna	died	died	died
YTHDC2_mrna	YTHDC2	mrna	died	died	died
YTHDF1_mrna	YTHDF1	mrna	died	died	died
YTHDF2_mrna	YTHDF2	mrna	died	died	died
YTHDF3_mrna	YTHDF3	mrna	died	died	died
YTHDF3_prot	YTHDF3	prot	died	died	died
YWHAB_mrna	YWHAB	mrna	died	died	died
YWHAB_prot	YWHAB	prot	prot	died	prot
YWHAE_mrna	YWHAE	mrna	died	died	died
YWHAE_prot	YWHAE	prot	died	died	died
YWHAG_mrna	YWHAG	mrna	died	died	died
YWHAG_prot	YWHAG	prot	prot	prot	died
YWHAH_prot	YWHAH	prot	died	died	died
YWHAQ_mrna	YWHAQ	mrna	died	died	died
YWHAQ_prot	YWHAQ	prot	prot	died	died
YWHAZ_mrna	YWHAZ	mrna	died	died	died
YWHAZ_prot	YWHAZ	prot	prot	prot	died
YY1AP1_mrna	YY1AP1	mrna	died	died	died
YY1_mrna	YY1	mrna	died	died	died
ZADH2_prot	ZADH2	prot	died	died	died
ZAK_prot	ZAK	prot	prot	died	died
ZBED6_mrna	ZBED6	mrna	died	died	died
ZBTB11_mrna	ZBTB11	mrna	died	died	died
ZBTB12_mrna	ZBTB12	mrna	died	died	died
ZBTB16_mrna	ZBTB16	mrna	died	died	died
ZBTB17_mrna	ZBTB17	mrna	died	died	died
ZBTB20_mrna	ZBTB20	mrna	died	died	died
ZBTB32_mrna	ZBTB32	mrna	died	died	died
ZBTB33_mrna	ZBTB33	mrna	died	died	died
ZBTB39_mrna	ZBTB39	mrna	died	died	died
ZBTB41_mrna	ZBTB41	mrna	died	died	died
ZBTB47_mrna	ZBTB47	mrna	died	mrna	died
ZBTB48_mrna	ZBTB48	mrna	died	died	died
ZBTB4_mrna	ZBTB4	mrna	died	died	died
ZBTB6_mrna	ZBTB6	mrna	died	died	died
ZBTB7B_mrna	ZBTB7B	mrna	died	died	died
ZC2HC1C_mrna	ZC2HC1C	mrna	died	died	died
ZC3H11A_mrna	ZC3H11A	mrna	died	died	died
ZC3H11A_prot	ZC3H11A	prot	died	died	died
ZC3H15_mrna	ZC3H15	mrna	died	died	died
ZC3H15_prot	ZC3H15	prot	prot	died	died
ZC3H18_mrna	ZC3H18	mrna	died	died	died
ZC3H4_mrna	ZC3H4	mrna	died	died	died
ZC3H6_mrna	ZC3H6	mrna	died	died	died
ZC3H7B_mrna	ZC3H7B	mrna	died	died	died
ZC3H8_mrna	ZC3H8	mrna	died	died	died
ZC3HAV1_prot	ZC3HAV1	prot	prot	died	died
ZC3HC1_mrna	ZC3HC1	mrna	died	died	died
ZCCHC10_mrna	ZCCHC10	mrna	died	died	died
ZCCHC14_mrna	ZCCHC14	mrna	died	died	died
ZCCHC24_mrna	ZCCHC24	mrna	mrna	died	died
ZCCHC2_mrna	ZCCHC2	mrna	died	died	died
ZCCHC4_mrna	ZCCHC4	mrna	died	died	died
ZCCHC7_mrna	ZCCHC7	mrna	died	died	died
ZCCHC8_prot	ZCCHC8	prot	died	died	died
ZCWPW1_mrna	ZCWPW1	mrna	died	died	died
ZDHHC12_mrna	ZDHHC12	mrna	died	died	died
ZDHHC13_mrna	ZDHHC13	mrna	died	died	died
ZDHHC14_mrna	ZDHHC14	mrna	died	died	died
ZDHHC17_mrna	ZDHHC17	mrna	died	died	died
ZDHHC1_mrna	ZDHHC1	mrna	died	died	died
ZDHHC20_mrna	ZDHHC20	mrna	died	died	died
ZDHHC21_mrna	ZDHHC21	mrna	died	died	died
ZDHHC24_mrna	ZDHHC24	mrna	died	died	died
ZDHHC5_mrna	ZDHHC5	mrna	died	died	died
ZFAND3_mrna	ZFAND3	mrna	died	died	died
ZFAND5_mrna	ZFAND5	mrna	died	died	died
ZFAND6_mrna	ZFAND6	mrna	died	mrna	died
ZFHX3_mrna	ZFHX3	mrna	died	died	died
ZFP14_mrna	ZFP14	mrna	died	died	died
ZFP36L2_mrna	ZFP36L2	mrna	died	died	died
ZFP36_mrna	ZFP36	mrna	died	died	died
ZFP3_mrna	ZFP3	mrna	died	died	died
ZFP41_mrna	ZFP41	mrna	died	died	died
ZFP90_mrna	ZFP90	mrna	died	died	died
ZFP91_mrna	ZFP91	mrna	died	died	died
ZFPL1_mrna	ZFPL1	mrna	died	died	died
ZFPM1_mrna	ZFPM1	mrna	died	died	died
ZFPM2_mrna	ZFPM2	mrna	died	died	died
ZFR_mrna	ZFR	mrna	died	died	died
ZFR_prot	ZFR	prot	died	died	died
ZFX_mrna	ZFX	mrna	died	died	died
ZFYVE1_mrna	ZFYVE1	mrna	died	died	died
ZFYVE21_mrna	ZFYVE21	mrna	died	died	died
ZFYVE9_mrna	ZFYVE9	mrna	died	died	died
ZG16_prot	ZG16	prot	died	died	died
ZGRF1_mrna	ZGRF1	mrna	died	died	died
ZKSCAN2_mrna	ZKSCAN2	mrna	died	died	died
ZKSCAN5_mrna	ZKSCAN5	mrna	died	died	died
ZMAT1_mrna	ZMAT1	mrna	mrna	died	died
ZMAT3_mrna	ZMAT3	mrna	died	died	died
ZMAT5_mrna	ZMAT5	mrna	died	died	died
ZMPSTE24_mrna	ZMPSTE24	mrna	died	died	died
ZMYM2_mrna	ZMYM2	mrna	died	died	died
ZMYM3_mrna	ZMYM3	mrna	died	died	died
ZMYM5_mrna	ZMYM5	mrna	died	died	died
ZMYND19_mrna	ZMYND19	mrna	died	died	died
ZMYND8_mrna	ZMYND8	mrna	died	died	died
ZNF12_mrna	ZNF12	mrna	died	died	died
ZNF131_mrna	ZNF131	mrna	died	died	died
ZNF134_mrna	ZNF134	mrna	died	died	died
ZNF135_mrna	ZNF135	mrna	died	died	died
ZNF136_mrna	ZNF136	mrna	died	died	died
ZNF142_mrna	ZNF142	mrna	died	died	died
ZNF143_mrna	ZNF143	mrna	died	died	died
ZNF146_mrna	ZNF146	mrna	died	died	died
ZNF148_mrna	ZNF148	mrna	died	died	died
ZNF14_mrna	ZNF14	mrna	died	died	died
ZNF160_mrna	ZNF160	mrna	died	died	died
ZNF17_mrna	ZNF17	mrna	died	died	died
ZNF180_mrna	ZNF180	mrna	died	died	died
ZNF182_mrna	ZNF182	mrna	died	died	died
ZNF185_mrna	ZNF185	mrna	died	died	died
ZNF185_prot	ZNF185	prot	died	died	died
ZNF207_mrna	ZNF207	mrna	mrna	died	died
ZNF207_prot	ZNF207	prot	prot	prot	died
ZNF227_mrna	ZNF227	mrna	died	died	died
ZNF229_mrna	ZNF229	mrna	died	died	died
ZNF230_mrna	ZNF230	mrna	died	died	died
ZNF239_mrna	ZNF239	mrna	died	died	died
ZNF24_mrna	ZNF24	mrna	died	died	died
ZNF257_mrna	ZNF257	mrna	died	died	died
ZNF25_mrna	ZNF25	mrna	died	died	died
ZNF260_mrna	ZNF260	mrna	died	died	died
ZNF264_mrna	ZNF264	mrna	died	died	died
ZNF266_mrna	ZNF266	mrna	died	died	died
ZNF267_mrna	ZNF267	mrna	died	died	died
ZNF274_mrna	ZNF274	mrna	died	died	died
ZNF275_mrna	ZNF275	mrna	died	died	died
ZNF277_mrna	ZNF277	mrna	died	died	died
ZNF280C_mrna	ZNF280C	mrna	died	died	died
ZNF280D_mrna	ZNF280D	mrna	died	died	died
ZNF281_mrna	ZNF281	mrna	died	died	died
ZNF282_mrna	ZNF282	mrna	died	died	died
ZNF286A_mrna	ZNF286A	mrna	died	died	died
ZNF292_mrna	ZNF292	mrna	died	died	died
ZNF302_mrna	ZNF302	mrna	died	died	died
ZNF317_mrna	ZNF317	mrna	died	died	died
ZNF318_mrna	ZNF318	mrna	died	died	died
ZNF319_mrna	ZNF319	mrna	died	died	died
ZNF320_mrna	ZNF320	mrna	died	died	died
ZNF326_mrna	ZNF326	mrna	died	died	died
ZNF326_prot	ZNF326	prot	died	died	died
ZNF329_mrna	ZNF329	mrna	died	died	died
ZNF330_mrna	ZNF330	mrna	died	died	died
ZNF337_mrna	ZNF337	mrna	died	died	died
ZNF346_mrna	ZNF346	mrna	died	died	died
ZNF347_mrna	ZNF347	mrna	died	died	died
ZNF358_mrna	ZNF358	mrna	died	died	died
ZNF367_mrna	ZNF367	mrna	died	died	died
ZNF385A_mrna	ZNF385A	mrna	died	mrna	died
ZNF395_mrna	ZNF395	mrna	died	died	died
ZNF398_mrna	ZNF398	mrna	died	died	died
ZNF3_mrna	ZNF3	mrna	died	died	died
ZNF407_mrna	ZNF407	mrna	died	died	died
ZNF408_mrna	ZNF408	mrna	died	died	died
ZNF414_mrna	ZNF414	mrna	died	died	died
ZNF415_mrna	ZNF415	mrna	died	died	died
ZNF416_mrna	ZNF416	mrna	died	died	died
ZNF419_mrna	ZNF419	mrna	died	died	died
ZNF423_mrna	ZNF423	mrna	died	died	died
ZNF426_mrna	ZNF426	mrna	died	died	died
ZNF441_mrna	ZNF441	mrna	died	died	died
