Gene	TCGA-AA-3529	TCGA-AA-3531	TCGA-AA-3534	TCGA-AA-3848	TCGA-AA-A00F	TCGA-AA-A00O	TCGA-AA-A017	TCGA-AA-A01C	TCGA-AA-A01F	TCGA-AA-A02E	TCGA-AA-A02H	TCGA-AA-A02J	TCGA-AF-2692	TCGA-AF-3913	TCGA-AG-3574	TCGA-AG-3584	TCGA-AG-3593	TCGA-AG-4007	TCGA-AG-A014	TCGA-AG-A016	TCGA-AG-A01J	TCGA-AG-A01N	TCGA-AG-A032	TCGA-AA-3552	TCGA-AA-3561	TCGA-AA-3666	TCGA-AA-3818	TCGA-AA-3986	TCGA-AA-3989	TCGA-AA-A00K	TCGA-AA-A00U	TCGA-AA-A01I	TCGA-AA-A024	TCGA-AA-A029	TCGA-AF-2691	TCGA-AG-3580	TCGA-AG-A008	TCGA-AG-A00C	TCGA-AG-A00H	TCGA-AG-A00Y	TCGA-AG-A011	TCGA-AG-A015	TCGA-AG-A01L	TCGA-AG-A02X	TCGA-A6-3807	TCGA-A6-3810	TCGA-AA-3518	TCGA-AA-3525	TCGA-AA-3526	TCGA-AA-3554	TCGA-AA-3664	TCGA-AA-3672	TCGA-AA-3684	TCGA-AA-3710	TCGA-AA-3715	TCGA-AA-3864	TCGA-AA-A004	TCGA-AA-A00A	TCGA-AA-A00E	TCGA-AA-A00J	TCGA-AA-A00N	TCGA-AA-A00R	TCGA-AA-A010	TCGA-AA-A01D	TCGA-AA-A01K	TCGA-AA-A02R	TCGA-AF-3400	TCGA-AG-3594	TCGA-AG-A002
COX2	4.08746284125034	3.32192809488736	4.4594316186373	4.16992500144231	4.08746284125034	4.32192809488736	4.64385618977472	5.49185309632967	3.58496250072116	4.24792751344359	4.32192809488736	4.16992500144231	4.52356195605701	4	3.16992500144231	3.8073549220576	3.4594316186373	2.8073549220576	3.90689059560852	3.16992500144231	4.32192809488736	4.75488750216347	3.8073549220576	4.32192809488736	3	4.52356195605701	3.4594316186373	4	3.58496250072116	3.39231742277876	4.16992500144231	4.70043971814109	4	4.52356195605701	1	2	4.39231742277876	2	4.16992500144231	5.28540221886225	3.90689059560852	4.8073549220576	3.90689059560852	3	4.08746284125034	4.16992500144231	4.16992500144231	2.32192809488736	4.08746284125034	4.24792751344359	4.64385618977472	3.90689059560852	4.52356195605701	4	2.58496250072116	4.08746284125034	5.4262647547021	4.08746284125034	4.16992500144231	3	3.32192809488736	4	4.58496250072116	2	3.90689059560852	4.64385618977472	3.8073549220576	3.58496250072116	2.8073549220576
COX20	1.58496250072116	0	1	2.32192809488736	1.58496250072116	2	2	1	2	1.58496250072116	1	2.32192809488736	0	1.58496250072116	2.58496250072116	0	2	1	1.58496250072116	1.58496250072116	1	1.58496250072116	1.58496250072116	1.58496250072116	2	2.32192809488736	0	1	2	0	1	1.58496250072116	1.58496250072116	1.58496250072116	1	1.58496250072116	1	2	1.58496250072116	1.58496250072116	1	1	1	0	0	2	1.58496250072116	1	0	1	1	1.58496250072116	1	1.58496250072116	1	1.58496250072116	0	1.32192809488736	1.58496250072116	1	1.58496250072116	1.32192809488736	2	1	2	1	0	0	1
COX4I1	3.8073549220576	3.58496250072116	4.4594316186373	4.16992500144231	3.70043971814109	4.8073549220576	4.75488750216347	5.58496250072116	3.90689059560852	4.24792751344359	4.8073549220576	3.4594316186373	3.90689059560852	4.32192809488736	3.16992500144231	3.58496250072116	4.16992500144231	3	4.58496250072116	3.70043971814109	4.95419631038687	4.08746284125034	3.4594316186373	4.58496250072116	3.70043971814109	4.95419631038687	3.4594316186373	3.32192809488736	3.90689059560852	3.16992500144231	4.16992500144231	4.39231742277876	3.58496250072116	4.52356195605701	2.8073549220576	3.58496250072116	4.4594316186373	3	3.95419631038688	5.4594316186373	4.39231742277876	5.35755200461808	4.24792751344359	3	4.4594316186373	3.90689059560852	4.08746284125034	3.32192809488736	3.90689059560852	3.8073549220576	4.16992500144231	3.90689059560852	4.4594316186373	4.4594316186373	4.08746284125034	4.16992500144231	5.08746284125034	4	4	3.70043971814109	2.90689059560852	3.85798099512757	4.8073549220576	2.32192809488736	3	3	4	4.08746284125034	3.4594316186373
COX5A	3.32192809488736	2.8073549220576	3.4594316186373	3.90689059560852	4.4594316186373	4.4594316186373	4.24792751344359	5.20945336562895	3.70043971814109	3.4594316186373	4.08746284125034	2	3.16992500144231	2.8073549220576	3.4594316186373	2.58496250072116	3.4594316186373	2.32192809488736	3.90689059560852	2.58496250072116	3.90689059560852	4.16992500144231	3.32192809488736	3	2.8073549220576	3.70043971814109	2.8073549220576	3.16992500144231	3.4594316186373	3.16992500144231	3.90689059560852	4.16992500144231	3.32192809488736	4.24792751344359	1.58496250072116	2	3.8073549220576	2.8073549220576	4.04439411935845	5.49185309632967	3.70043971814109	4.08746284125034	3.58496250072116	3.16992500144231	3.8073549220576	2.58496250072116	3.16992500144231	2.8073549220576	3.58496250072116	2.8073549220576	2.58496250072116	3.70043971814109	3.4594316186373	3.32192809488736	1.58496250072116	3.32192809488736	5	3.70043971814109	3.58496250072116	3.4594316186373	2.58496250072116	3.58496250072116	4.08746284125034	1.58496250072116	3.4594316186373	4.32192809488736	2.58496250072116	3.16992500144231	2.58496250072116
COX5B	2.8073549220576	2.32192809488736	2.8073549220576	2.8073549220576	4.39231742277876	3.8073549220576	4.16992500144231	4.90689059560852	2.58496250072116	3.8073549220576	4.24792751344359	1.58496250072116	3	2	3.4594316186373	2.58496250072116	2.32192809488736	2	3.90689059560852	3.16992500144231	3.4594316186373	4.08746284125034	3.16992500144231	3	1.58496250072116	3.16992500144231	2.32192809488736	3	2.32192809488736	2.4594316186373	3.58496250072116	4.32192809488736	3.58496250072116	4.16992500144231	1	1.58496250072116	4	2.8073549220576	3.85798099512757	4.75488750216347	4.16992500144231	4.32192809488736	3.32192809488736	2.32192809488736	2.32192809488736	1	2	2.58496250072116	3	2	2.58496250072116	1.58496250072116	3.16992500144231	2.58496250072116	0	2	4.70043971814109	3.24792751344359	3.70043971814109	3.4594316186373	2.16992500144231	3.70043971814109	3.8073549220576	2	3	4	2.32192809488736	2.32192809488736	1.58496250072116
COX6B1	3.70043971814109	2	3.4594316186373	3.8073549220576	4.85798099512757	4.70043971814109	4.90689059560852	5.04439411935845	3	3.90689059560852	4.75488750216347	2.32192809488736	3.70043971814109	3.32192809488736	3.8073549220576	1.58496250072116	3.16992500144231	2.8073549220576	4.24792751344359	3	4.16992500144231	3.70043971814109	4.32192809488736	1.58496250072116	2.58496250072116	4.4594316186373	2.8073549220576	2.58496250072116	3.16992500144231	3.16992500144231	2.8073549220576	4.39231742277876	2.58496250072116	4.24792751344359	1	3	3.32192809488736	2.32192809488736	3.95419631038688	4.64385618977472	4.39231742277876	4.8073549220576	3.32192809488736	1.58496250072116	3.58496250072116	2.8073549220576	3.8073549220576	3.4594316186373	2.58496250072116	3.32192809488736	0	3.16992500144231	4.24792751344359	3	1	3.32192809488736	5.20945336562895	3.8073549220576	3.90689059560852	4	3	4.20945336562895	4.85798099512757	3.16992500144231	3.8073549220576	5	3.4594316186373	2.8073549220576	3.4594316186373
COX6C	2.8073549220576	3.16992500144231	3	2.8073549220576	2	2.58496250072116	3.32192809488736	4	3	2.8073549220576	3.32192809488736	1	3.70043971814109	2	2.58496250072116	3	2.58496250072116	1	3.16992500144231	3	3.16992500144231	3.16992500144231	3.16992500144231	3.58496250072116	3.16992500144231	3.16992500144231	3	2.32192809488736	2.32192809488736	1.8073549220576	3.70043971814109	3.16992500144231	2	3.32192809488736	1.58496250072116	2	2.8073549220576	1.58496250072116	3.16992500144231	3	3.4594316186373	3.90689059560852	2.8073549220576	1	3	2.8073549220576	2.8073549220576	1.58496250072116	2.8073549220576	2.8073549220576	2.8073549220576	2.8073549220576	3.32192809488736	3	1.58496250072116	3	3.58496250072116	2.4594316186373	2.58496250072116	3.32192809488736	1.8073549220576	2.8073549220576	3.58496250072116	0	2.58496250072116	2.8073549220576	2.58496250072116	3	2
COX7A2	3.4594316186373	2.8073549220576	4	3.58496250072116	4.24792751344359	3.32192809488736	3.16992500144231	5.97727992349992	3.32192809488736	3.32192809488736	5.52356195605701	3	3.4594316186373	4	2.8073549220576	4	4.58496250072116	3.16992500144231	3.16992500144231	3.70043971814109	4	5.16992500144231	4.16992500144231	4.08746284125034	3.16992500144231	5	2.58496250072116	2.8073549220576	3.90689059560852	3.24792751344359	3.58496250072116	4.64385618977472	3	5.12928301694497	2.58496250072116	2.32192809488736	3.70043971814109	3.16992500144231	4.88264304936184	5.93073733756289	3.90689059560852	5.32192809488736	3.90689059560852	3	5	3.32192809488736	3.32192809488736	3.32192809488736	3	3.58496250072116	3.58496250072116	3.70043971814109	5.16992500144231	3.32192809488736	4.08746284125034	3.58496250072116	5.4262647547021	3.70043971814109	4.52356195605701	3.4594316186373	3	3.58496250072116	4.8073549220576	2.8073549220576	4.16992500144231	4.4594316186373	3.16992500144231	3.70043971814109	3.70043971814109
COX7C	1	1	1	1.58496250072116	1.58496250072116	2.32192809488736	2	1	1.58496250072116	1.58496250072116	1.58496250072116	0	1.58496250072116	1	1	1	1	1	1.58496250072116	1.58496250072116	1.58496250072116	1	1.58496250072116	1.58496250072116	1.58496250072116	1	1	1.58496250072116	1.58496250072116	1	1.58496250072116	1.58496250072116	1.58496250072116	1	0	1	1.58496250072116	1	1.8073549220576	1	1.58496250072116	1.58496250072116	2.32192809488736	1	1	1	2	1.58496250072116	1	1	1.58496250072116	1	1	1.58496250072116	1	1.58496250072116	1.58496250072116	1.58496250072116	1	2	0	1.32192809488736	1	1	1	1.58496250072116	2	1	1
CP	3.70043971814109	2.58496250072116	4.16992500144231	4	3.16992500144231	4.08746284125034	4.64385618977472	3.16992500144231	2.32192809488736	3.70043971814109	3.4594316186373	1.58496250072116	3.70043971814109	3.8073549220576	3.32192809488736	2.32192809488736	3	2.58496250072116	4.16992500144231	2	3.70043971814109	2.58496250072116	1.58496250072116	2.32192809488736	3	3	4.16992500144231	4.70043971814109	2.58496250072116	3.85798099512757	4.08746284125034	2.58496250072116	4.64385618977472	3.58496250072116	2	3.58496250072116	3.16992500144231	1.58496250072116	3.75488750216347	3.8073549220576	3.32192809488736	2	2.8073549220576	3	4.16992500144231	3.8073549220576	4.70043971814109	2.58496250072116	3.8073549220576	3.70043971814109	2.8073549220576	4.08746284125034	3.8073549220576	4.16992500144231	2.32192809488736	1.58496250072116	4	3.70043971814109	4.64385618977472	4.08746284125034	5.4262647547021	4.4594316186373	5.24792751344359	3.8073549220576	3.4594316186373	4.4594316186373	5.4262647547021	4.08746284125034	3.4594316186373
CPA3	3.58496250072116	2.32192809488736	3.32192809488736	2	2.58496250072116	0	0	3.16992500144231	0	2.32192809488736	0	0	2	0	2.32192809488736	3.16992500144231	0	2.58496250072116	2.8073549220576	0	4.75488750216347	1	0	2	0	0	0	5.39231742277876	0	2.8073549220576	0	0	0	3	0	1.58496250072116	1.58496250072116	0	3.58496250072116	0	3	0	1.58496250072116	1.58496250072116	2.8073549220576	2.58496250072116	3.70043971814109	1	2.32192809488736	3.32192809488736	2	1.58496250072116	3.58496250072116	2	4.32192809488736	0	4.52356195605701	1.58496250072116	0	0	0	2.58496250072116	5.08746284125034	0	3.32192809488736	4.16992500144231	0	3.58496250072116	1
CPB2	0	0	0	0	0	1	0	0	0	0	0	0	1.58496250072116	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2.32192809488736	0	0	0	0	0	2.8073549220576	0	0
CPD	1.58496250072116	2	1.58496250072116	2	1	0	1	2	2.8073549220576	1	2.58496250072116	1.58496250072116	1.58496250072116	1	0	2	2.32192809488736	2.58496250072116	1	2	1	1.58496250072116	1.58496250072116	1	1.58496250072116	1.58496250072116	1.58496250072116	1	1.58496250072116	1.58496250072116	3.58496250072116	2	2.32192809488736	2	2.58496250072116	2	3	2.32192809488736	1.8073549220576	2	1	2.58496250072116	1	2	2.32192809488736	0	2.32192809488736	1	1.58496250072116	1	2.8073549220576	1	1	1.58496250072116	0	2.32192809488736	2	1	2.8073549220576	2	0	0	2	0	1.58496250072116	1	1.58496250072116	2.32192809488736	2.32192809488736
CPNE1	3.4594316186373	3.58496250072116	2.58496250072116	3.90689059560852	3	4.90689059560852	4.39231742277876	3.58496250072116	3.58496250072116	3.32192809488736	2.58496250072116	2.32192809488736	3.58496250072116	3.16992500144231	3.16992500144231	3.58496250072116	2.32192809488736	3	4.75488750216347	3.70043971814109	3.4594316186373	1	3.58496250072116	3	4.52356195605701	4.16992500144231	2	4	3.58496250072116	3.24792751344359	3.58496250072116	2.32192809488736	3.32192809488736	2.8073549220576	3.32192809488736	3.70043971814109	3.58496250072116	3.4594316186373	3.75488750216347	3.16992500144231	3.32192809488736	3.16992500144231	3.70043971814109	1	3.4594316186373	3.32192809488736	1.58496250072116	2	3.16992500144231	2.32192809488736	2.58496250072116	3.4594316186373	0	3	1.58496250072116	3.32192809488736	2.32192809488736	2.58496250072116	3.16992500144231	1	2.58496250072116	3.75488750216347	2.58496250072116	3.16992500144231	3.16992500144231	3.32192809488736	2.8073549220576	2.58496250072116	3.16992500144231
CPNE3	4	2.58496250072116	3.16992500144231	3.90689059560852	3.16992500144231	3.8073549220576	4.16992500144231	3.16992500144231	2.8073549220576	4	3.32192809488736	3.16992500144231	3.16992500144231	3.16992500144231	4.52356195605701	2.8073549220576	3.16992500144231	2.58496250072116	4.32192809488736	2.58496250072116	4.16992500144231	3.90689059560852	3.32192809488736	3.8073549220576	3.16992500144231	3.4594316186373	3.8073549220576	3.58496250072116	2.8073549220576	3.16992500144231	4	3.16992500144231	3.32192809488736	4.39231742277876	2.8073549220576	3	3.16992500144231	2.32192809488736	3.95419631038688	4	3.58496250072116	3.58496250072116	3.4594316186373	2.58496250072116	3.8073549220576	3.32192809488736	3.70043971814109	2.32192809488736	3.4594316186373	3.58496250072116	4	4.16992500144231	3	4.39231742277876	2	4	3.58496250072116	3.75488750216347	4	3.16992500144231	2.32192809488736	4.35755200461808	3.58496250072116	2.32192809488736	3.90689059560852	3.58496250072116	3.4594316186373	3.16992500144231	3.4594316186373
CPOX	2.32192809488736	2.32192809488736	1	2.32192809488736	1	2.8073549220576	3.4594316186373	3.16992500144231	2.58496250072116	3.4594316186373	2.8073549220576	1	3.90689059560852	3.58496250072116	1.58496250072116	2	3.32192809488736	2.58496250072116	3.4594316186373	3.16992500144231	1	2.58496250072116	2.58496250072116	0	2.32192809488736	3.70043971814109	2.32192809488736	2.32192809488736	2.8073549220576	2	2.58496250072116	2.32192809488736	2.32192809488736	3	2.58496250072116	2	2.8073549220576	2.58496250072116	2.16992500144231	3.58496250072116	2.58496250072116	3	3	2	2.58496250072116	3.70043971814109	4.32192809488736	3	2.58496250072116	2.8073549220576	3	2.8073549220576	2.8073549220576	3	2.58496250072116	3.8073549220576	2.32192809488736	2.70043971814109	2.58496250072116	3.4594316186373	1.58496250072116	2.16992500144231	2.58496250072116	1	2.32192809488736	2.32192809488736	1.58496250072116	2.8073549220576	2.8073549220576
CPQ	0	0	0	0	0	0	0	0	0	1.58496250072116	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
CPS1	0	0	1.58496250072116	0	3.4594316186373	0	0	2	0	0	2.32192809488736	0	0	0	0	0	0	2.58496250072116	0	2	0	0	0	0	0	2.8073549220576	0	0	0	0	0	0	5.28540221886225	2	2	1.58496250072116	1	0	2.32192809488736	0	5.24792751344359	2	0	1.58496250072116	0	0	0	0	0	0	0	2.32192809488736	3.70043971814109	0	0	1	6.28540221886225	2.58496250072116	0	2	0	1.58496250072116	1	3.4594316186373	4.24792751344359	1.58496250072116	1	0	1
CPSF1	2.58496250072116	2.8073549220576	1.58496250072116	3.16992500144231	1	1.58496250072116	2.32192809488736	2.32192809488736	1.58496250072116	2.58496250072116	2	1.58496250072116	2.32192809488736	3	1.58496250072116	2.58496250072116	2.58496250072116	2	2.8073549220576	2	1.58496250072116	3.16992500144231	2.58496250072116	2.32192809488736	2	2	1.58496250072116	1.58496250072116	2.32192809488736	2	2.8073549220576	1.58496250072116	0	2.8073549220576	1.58496250072116	1.58496250072116	2.58496250072116	2.58496250072116	2.16992500144231	2.58496250072116	2.32192809488736	2.58496250072116	2.32192809488736	1.58496250072116	1.58496250072116	2.32192809488736	2.32192809488736	2	2	1.58496250072116	3	3.4594316186373	1.58496250072116	2	1	2.32192809488736	2	1.8073549220576	2.32192809488736	2.32192809488736	1.32192809488736	1.8073549220576	1	1	2	1.58496250072116	0	1.58496250072116	2.58496250072116
CPSF2	2.32192809488736	2.32192809488736	1	3	2	1.58496250072116	2	2	3	1	2.58496250072116	2	2.58496250072116	2	2	2.8073549220576	2.58496250072116	2.58496250072116	1.58496250072116	2.32192809488736	2	2	2.58496250072116	2.32192809488736	2.32192809488736	2	1	2	3	1	2	2.58496250072116	1.58496250072116	1	2.32192809488736	2.58496250072116	2.58496250072116	2.8073549220576	1.8073549220576	2	1.58496250072116	2	1	1.58496250072116	2.32192809488736	1.58496250072116	1.58496250072116	1	1.58496250072116	2.32192809488736	2.58496250072116	3	1.58496250072116	2.32192809488736	1	3.32192809488736	2	2.16992500144231	2.8073549220576	2	1	2	0	1.58496250072116	2.8073549220576	2	0	2	1
CPSF6	3	2.32192809488736	2.32192809488736	2.58496250072116	3	2.8073549220576	2.8073549220576	2.8073549220576	1.58496250072116	2.8073549220576	3.16992500144231	2.58496250072116	2.8073549220576	2	3.16992500144231	2.58496250072116	1.58496250072116	0	2.58496250072116	1	2.32192809488736	3	2.58496250072116	2.32192809488736	2	3	2.58496250072116	2.8073549220576	2.32192809488736	1.58496250072116	3.32192809488736	2.32192809488736	2.58496250072116	2	2	1.58496250072116	3	1	2.4594316186373	3	2.8073549220576	3.16992500144231	2.58496250072116	1	2.58496250072116	2.32192809488736	2	2	2.8073549220576	2.32192809488736	2.32192809488736	2.8073549220576	2.58496250072116	2.32192809488736	0	2.32192809488736	2.58496250072116	2.16992500144231	3.16992500144231	2	1.32192809488736	2.58496250072116	2.58496250072116	2.32192809488736	3	2.32192809488736	1	2.8073549220576	2.32192809488736
CPSF7	2.8073549220576	2	1.58496250072116	2.32192809488736	2.8073549220576	2	3	2.32192809488736	2.32192809488736	2	2	1.58496250072116	2	2	1.58496250072116	2.58496250072116	1.58496250072116	2.58496250072116	3	2.32192809488736	2.58496250072116	2	3	1.58496250072116	2.32192809488736	2	0	2.32192809488736	2.32192809488736	1.58496250072116	2	1.58496250072116	2.32192809488736	2	2	2.8073549220576	2.58496250072116	1.58496250072116	2.90689059560852	3.32192809488736	2.8073549220576	2.32192809488736	2.32192809488736	1	1.58496250072116	0	2.32192809488736	2.58496250072116	2.32192809488736	1	2.32192809488736	0	1.58496250072116	3.16992500144231	0	2.58496250072116	2	2.32192809488736	2.32192809488736	2	1.32192809488736	2.4594316186373	0	1	1	2.32192809488736	1	1.58496250072116	2.32192809488736
CPT1A	4.85798099512757	4	4	5.16992500144231	4.95419631038687	5.35755200461808	4.90689059560852	4.95419631038687	3.16992500144231	3.4594316186373	4.4594316186373	2.58496250072116	4.16992500144231	5	4.08746284125034	4.85798099512757	3.8073549220576	4.16992500144231	4.08746284125034	3.32192809488736	4.16992500144231	4.90689059560852	3.32192809488736	4.52356195605701	2.58496250072116	5.39231742277876	3.90689059560852	3.32192809488736	4.58496250072116	2.90689059560852	4.24792751344359	4.32192809488736	3.16992500144231	4.90689059560852	3.32192809488736	3.58496250072116	3.58496250072116	3.58496250072116	4.4262647547021	5.58496250072116	3.70043971814109	3.58496250072116	4.16992500144231	2.32192809488736	4.32192809488736	2.8073549220576	3.70043971814109	3.70043971814109	4.52356195605701	3.90689059560852	3.4594316186373	3.58496250072116	4.64385618977472	4.32192809488736	1.58496250072116	2.8073549220576	4.85798099512757	4.4262647547021	4.4594316186373	3.16992500144231	2.16992500144231	4.52356195605701	4.58496250072116	2.8073549220576	4.24792751344359	4.39231742277876	3.16992500144231	4.24792751344359	2.8073549220576
CPT2	3.4594316186373	3	3.8073549220576	3.8073549220576	3.16992500144231	4.95419631038687	4.39231742277876	4	3.32192809488736	3.8073549220576	3.70043971814109	2.58496250072116	3.16992500144231	3.58496250072116	1.58496250072116	3	2.58496250072116	2.8073549220576	3.4594316186373	3.16992500144231	3.58496250072116	4.24792751344359	1.58496250072116	4.52356195605701	1.58496250072116	4.32192809488736	3	3.58496250072116	4.39231742277876	2.32192809488736	4.16992500144231	4.32192809488736	3.70043971814109	3.90689059560852	1.58496250072116	2.8073549220576	3	3.16992500144231	3	3	3.16992500144231	4.08746284125034	4.24792751344359	2.32192809488736	4.39231742277876	2.32192809488736	4.16992500144231	1.58496250072116	3.16992500144231	2	3.4594316186373	3.32192809488736	4.39231742277876	2.8073549220576	1	3.32192809488736	4.58496250072116	3.4594316186373	2.8073549220576	3.58496250072116	2	2.16992500144231	3.32192809488736	0	2	3.58496250072116	2	3.32192809488736	3.16992500144231
CPVL	2.8073549220576	0	2	1	0	1	0	1.58496250072116	0	1.58496250072116	1.58496250072116	0	0	0	0	0	2.32192809488736	2	2.32192809488736	1	2.32192809488736	1	1	3.32192809488736	0	3.16992500144231	3.32192809488736	1.58496250072116	0	1.58496250072116	1.58496250072116	0	1	1.58496250072116	0	1	1	1.58496250072116	2.58496250072116	2.32192809488736	2.32192809488736	1	1.58496250072116	1	2.8073549220576	2	2.32192809488736	0	1.58496250072116	2.32192809488736	3.70043971814109	1.58496250072116	2.58496250072116	2.8073549220576	1	0	2.58496250072116	0	2.32192809488736	1.58496250072116	1	2.4594316186373	3.90689059560852	1	2.32192809488736	3.32192809488736	0	1.58496250072116	2.32192809488736
