Node	Gene	Type	Basal-like_surv	HER2-enriched_surv	Luminal A_surv	Luminal B_surv
XRCC5_mrna	XRCC5	mrna	died	died	died	died
XRCC5_prot	XRCC5	prot	died	died	died	died
XRCC6_mrna	XRCC6	mrna	died	died	died	died
XRCC6_prot	XRCC6	prot	died	died	died	died
XRN1_mrna	XRN1	mrna	died	died	died	died
XRN1_prot	XRN1	prot	died	died	died	died
XRN2_mrna	XRN2	mrna	died	died	died	died
XRN2_prot	XRN2	prot	died	died	died	died
XRRA1_mrna	XRRA1	mrna	died	died	died	died
XXYLT1_mrna	XXYLT1	mrna	died	died	died	died
XYLB_mrna	XYLB	mrna	died	died	died	died
XYLB_prot	XYLB	prot	died	died	died	died
YAE1D1_prot	YAE1D1	prot	died	died	died	died
YAF2_mrna	YAF2	mrna	died	died	died	died
YAF2_prot	YAF2	prot	died	died	died	died
YAP1_prot	YAP1	prot	died	died	died	died
YARS2_prot	YARS2	prot	died	died	died	died
YARS_mrna	YARS	mrna	died	died	died	died
YARS_prot	YARS	prot	prot	died	prot	died
YBEY_prot	YBEY	prot	died	died	died	died
YBX1_mrna	YBX1	mrna	died	died	died	died
YBX1_prot	YBX1	prot	died	died	died	died
YBX2_mrna	YBX2	mrna	died	died	died	died
YBX2_prot	YBX2	prot	died	died	died	died
YBX3_mrna	YBX3	mrna	died	died	died	died
YBX3_prot	YBX3	prot	died	died	died	died
YDJC_mrna	YDJC	mrna	died	died	died	died
YDJC_prot	YDJC	prot	died	died	died	died
YEATS2_mrna	YEATS2	mrna	died	died	died	died
YEATS2_prot	YEATS2	prot	died	died	died	died
YEATS4_mrna	YEATS4	mrna	died	died	died	died
YEATS4_prot	YEATS4	prot	died	died	died	died
YES1_mrna	YES1	mrna	died	died	died	died
YES1_prot	YES1	prot	died	died	died	died
YIF1A_mrna	YIF1A	mrna	died	died	died	died
YIF1A_prot	YIF1A	prot	died	died	died	died
YIF1B_mrna	YIF1B	mrna	died	died	died	died
YIPF2_mrna	YIPF2	mrna	died	died	died	died
YIPF3_mrna	YIPF3	mrna	died	died	died	died
YIPF3_prot	YIPF3	prot	died	died	died	died
YIPF4_mrna	YIPF4	mrna	died	died	died	died
YIPF4_prot	YIPF4	prot	died	died	died	died
YIPF5_mrna	YIPF5	mrna	died	died	died	died
YIPF5_prot	YIPF5	prot	died	died	died	died
YIPF6_mrna	YIPF6	mrna	died	died	died	died
YJEFN3_mrna	YJEFN3	mrna	died	died	died	died
YKT6_mrna	YKT6	mrna	died	died	died	died
YKT6_prot	YKT6	prot	died	died	died	died
YLPM1_mrna	YLPM1	mrna	died	died	died	died
YLPM1_prot	YLPM1	prot	died	died	died	died
YME1L1_mrna	YME1L1	mrna	died	died	died	died
YME1L1_prot	YME1L1	prot	died	died	died	died
YOD1_mrna	YOD1	mrna	died	died	died	died
YOD1_prot	YOD1	prot	died	died	died	died
YPEL2_mrna	YPEL2	mrna	died	died	died	died
YPEL3_mrna	YPEL3	mrna	died	died	died	died
YPEL4_mrna	YPEL4	mrna	died	died	died	died
YPEL5_mrna	YPEL5	mrna	died	died	died	died
YPEL5_prot	YPEL5	prot	died	died	died	died
YRDC_mrna	YRDC	mrna	died	died	died	died
YRDC_prot	YRDC	prot	died	died	died	died
YTHDC1_mrna	YTHDC1	mrna	died	died	died	died
YTHDC1_prot	YTHDC1	prot	died	died	died	died
YTHDC2_mrna	YTHDC2	mrna	died	died	died	mrna
YTHDC2_prot	YTHDC2	prot	died	died	died	died
YTHDF1_mrna	YTHDF1	mrna	died	died	died	died
YTHDF1_prot	YTHDF1	prot	died	died	died	died
YTHDF2_mrna	YTHDF2	mrna	died	died	died	died
YTHDF2_prot	YTHDF2	prot	died	died	died	prot
YTHDF3_mrna	YTHDF3	mrna	died	died	died	died
YTHDF3_prot	YTHDF3	prot	died	died	died	died
YWHAB_mrna	YWHAB	mrna	died	died	died	died
YWHAB_prot	YWHAB	prot	died	died	died	prot
YWHAE_mrna	YWHAE	mrna	died	died	died	died
YWHAE_prot	YWHAE	prot	died	died	died	died
YWHAG_mrna	YWHAG	mrna	died	died	died	died
YWHAG_prot	YWHAG	prot	died	died	died	died
YWHAH_mrna	YWHAH	mrna	died	died	died	died
YWHAH_prot	YWHAH	prot	died	died	died	died
YWHAQ_mrna	YWHAQ	mrna	died	died	died	mrna
YWHAQ_prot	YWHAQ	prot	died	died	died	died
YWHAZ_mrna	YWHAZ	mrna	died	died	died	died
YWHAZ_prot	YWHAZ	prot	died	died	died	died
YY1AP1_mrna	YY1AP1	mrna	died	died	died	died
YY1_mrna	YY1	mrna	died	died	died	died
YY1_prot	YY1	prot	died	died	died	died
YY2_mrna	YY2	mrna	died	died	died	died
ZADH2_mrna	ZADH2	mrna	died	died	died	died
ZADH2_prot	ZADH2	prot	died	died	died	died
ZAK_prot	ZAK	prot	died	died	died	died
ZAN_mrna	ZAN	mrna	died	died	died	died
ZAP70_prot	ZAP70	prot	died	died	died	died
ZBED1_prot	ZBED1	prot	died	died	died	died
ZBED5_mrna	ZBED5	mrna	died	died	died	died
ZBED6_mrna	ZBED6	mrna	died	died	died	died
ZBED8_mrna	ZBED8	mrna	died	died	died	died
ZBP1_prot	ZBP1	prot	died	died	died	died
ZBTB10_prot	ZBTB10	prot	died	died	died	died
ZBTB11_mrna	ZBTB11	mrna	died	died	died	died
ZBTB11_prot	ZBTB11	prot	died	died	died	died
ZBTB12_mrna	ZBTB12	mrna	died	died	died	died
ZBTB14_mrna	ZBTB14	mrna	died	died	died	died
ZBTB14_prot	ZBTB14	prot	died	died	died	died
ZBTB16_mrna	ZBTB16	mrna	died	died	died	died
ZBTB17_mrna	ZBTB17	mrna	died	died	died	died
ZBTB18_mrna	ZBTB18	mrna	died	died	died	died
ZBTB1_mrna	ZBTB1	mrna	died	died	died	died
ZBTB1_prot	ZBTB1	prot	died	died	died	died
ZBTB20_mrna	ZBTB20	mrna	died	died	died	died
ZBTB20_prot	ZBTB20	prot	died	died	died	died
ZBTB21_mrna	ZBTB21	mrna	died	died	died	died
ZBTB21_prot	ZBTB21	prot	died	died	died	died
ZBTB24_mrna	ZBTB24	mrna	died	died	died	died
ZBTB26_mrna	ZBTB26	mrna	died	died	died	died
ZBTB2_prot	ZBTB2	prot	died	died	died	died
ZBTB32_mrna	ZBTB32	mrna	died	died	died	died
ZBTB33_mrna	ZBTB33	mrna	died	died	died	died
ZBTB33_prot	ZBTB33	prot	died	died	died	died
ZBTB34_mrna	ZBTB34	mrna	died	died	died	died
ZBTB37_mrna	ZBTB37	mrna	died	died	died	died
ZBTB38_mrna	ZBTB38	mrna	died	died	died	died
ZBTB39_mrna	ZBTB39	mrna	died	died	died	died
ZBTB3_mrna	ZBTB3	mrna	died	died	died	died
ZBTB40_mrna	ZBTB40	mrna	died	died	died	died
ZBTB40_prot	ZBTB40	prot	died	died	died	died
ZBTB41_mrna	ZBTB41	mrna	died	died	died	died
ZBTB43_mrna	ZBTB43	mrna	died	died	died	died
ZBTB44_mrna	ZBTB44	mrna	died	died	died	died
ZBTB47_mrna	ZBTB47	mrna	died	died	died	died
ZBTB48_mrna	ZBTB48	mrna	died	died	died	died
ZBTB49_mrna	ZBTB49	mrna	died	died	died	died
ZBTB4_mrna	ZBTB4	mrna	died	died	died	died
ZBTB5_mrna	ZBTB5	mrna	died	died	died	died
ZBTB6_mrna	ZBTB6	mrna	died	died	died	died
ZBTB7A_mrna	ZBTB7A	mrna	died	died	died	died
ZBTB7A_prot	ZBTB7A	prot	died	died	died	died
ZBTB7B_mrna	ZBTB7B	mrna	died	died	died	died
ZBTB7B_prot	ZBTB7B	prot	died	died	died	died
ZBTB7C_mrna	ZBTB7C	mrna	died	died	died	died
ZBTB8A_mrna	ZBTB8A	mrna	died	died	died	died
ZBTB8OS_mrna	ZBTB8OS	mrna	died	died	died	died
ZBTB8OS_prot	ZBTB8OS	prot	died	died	died	died
ZBTB9_mrna	ZBTB9	mrna	died	died	died	died
ZC2HC1A_mrna	ZC2HC1A	mrna	died	died	died	died
ZC2HC1A_prot	ZC2HC1A	prot	died	died	died	died
ZC2HC1C_mrna	ZC2HC1C	mrna	died	died	died	died
ZC3H11A_mrna	ZC3H11A	mrna	died	died	died	died
ZC3H11A_prot	ZC3H11A	prot	died	died	died	died
ZC3H12A_prot	ZC3H12A	prot	died	died	died	died
ZC3H13_mrna	ZC3H13	mrna	died	died	died	died
ZC3H13_prot	ZC3H13	prot	died	died	died	died
ZC3H14_mrna	ZC3H14	mrna	died	died	died	died
ZC3H14_prot	ZC3H14	prot	died	died	died	died
ZC3H15_mrna	ZC3H15	mrna	died	died	died	died
ZC3H15_prot	ZC3H15	prot	died	died	died	died
ZC3H18_mrna	ZC3H18	mrna	died	died	died	died
ZC3H18_prot	ZC3H18	prot	died	died	died	died
ZC3H4_mrna	ZC3H4	mrna	died	died	died	died
ZC3H4_prot	ZC3H4	prot	died	died	died	died
ZC3H6_mrna	ZC3H6	mrna	died	died	died	died
ZC3H6_prot	ZC3H6	prot	died	died	died	died
ZC3H7A_mrna	ZC3H7A	mrna	died	died	died	died
ZC3H7A_prot	ZC3H7A	prot	died	died	died	died
ZC3H7B_mrna	ZC3H7B	mrna	died	died	died	died
ZC3H7B_prot	ZC3H7B	prot	died	died	died	died
ZC3H8_mrna	ZC3H8	mrna	died	died	died	died
ZC3H8_prot	ZC3H8	prot	died	died	died	died
ZC3HAV1L_prot	ZC3HAV1L	prot	died	died	died	died
ZC3HAV1_prot	ZC3HAV1	prot	died	died	died	died
ZC3HC1_mrna	ZC3HC1	mrna	died	died	died	died
ZC3HC1_prot	ZC3HC1	prot	died	died	died	died
ZCCHC10_mrna	ZCCHC10	mrna	died	died	died	died
ZCCHC11_prot	ZCCHC11	prot	died	died	died	died
ZCCHC14_mrna	ZCCHC14	mrna	died	died	died	died
ZCCHC17_mrna	ZCCHC17	mrna	died	died	died	died
ZCCHC17_prot	ZCCHC17	prot	died	died	died	died
ZCCHC18_mrna	ZCCHC18	mrna	died	died	died	died
ZCCHC24_mrna	ZCCHC24	mrna	died	died	died	died
ZCCHC24_prot	ZCCHC24	prot	died	died	died	died
ZCCHC2_mrna	ZCCHC2	mrna	died	died	died	died
ZCCHC3_prot	ZCCHC3	prot	died	died	died	died
ZCCHC4_mrna	ZCCHC4	mrna	died	died	died	died
ZCCHC6_prot	ZCCHC6	prot	died	died	died	died
ZCCHC7_mrna	ZCCHC7	mrna	died	died	died	died
ZCCHC8_mrna	ZCCHC8	mrna	died	died	died	died
ZCCHC8_prot	ZCCHC8	prot	died	died	died	died
ZCRB1_prot	ZCRB1	prot	died	died	died	died
ZCWPW1_mrna	ZCWPW1	mrna	died	died	died	died
ZDHHC12_mrna	ZDHHC12	mrna	died	died	died	died
ZDHHC13_mrna	ZDHHC13	mrna	died	died	died	died
ZDHHC13_prot	ZDHHC13	prot	died	died	died	died
ZDHHC14_mrna	ZDHHC14	mrna	died	died	died	died
ZDHHC16_mrna	ZDHHC16	mrna	died	died	died	died
ZDHHC17_mrna	ZDHHC17	mrna	died	died	died	died
ZDHHC17_prot	ZDHHC17	prot	died	died	died	died
ZDHHC18_mrna	ZDHHC18	mrna	died	died	died	died
ZDHHC1_mrna	ZDHHC1	mrna	died	died	died	died
ZDHHC20_mrna	ZDHHC20	mrna	died	died	died	died
ZDHHC21_mrna	ZDHHC21	mrna	died	died	died	mrna
ZDHHC23_mrna	ZDHHC23	mrna	died	died	died	died
ZDHHC24_mrna	ZDHHC24	mrna	died	died	died	died
ZDHHC2_mrna	ZDHHC2	mrna	died	died	died	died
ZDHHC4_mrna	ZDHHC4	mrna	died	died	died	died
ZDHHC5_mrna	ZDHHC5	mrna	died	died	died	died
ZDHHC5_prot	ZDHHC5	prot	died	died	died	died
ZDHHC8_mrna	ZDHHC8	mrna	died	died	died	died
ZEB1_mrna	ZEB1	mrna	mrna	died	died	mrna
ZEB2_mrna	ZEB2	mrna	died	died	died	died
ZEB2_prot	ZEB2	prot	died	died	died	died
ZER1_mrna	ZER1	mrna	died	died	died	died
ZER1_prot	ZER1	prot	died	died	died	died
ZFAND1_mrna	ZFAND1	mrna	died	died	died	died
ZFAND2B_mrna	ZFAND2B	mrna	died	died	died	died
ZFAND2B_prot	ZFAND2B	prot	died	died	died	died
ZFAND3_mrna	ZFAND3	mrna	died	died	died	died
ZFAND3_prot	ZFAND3	prot	died	died	died	died
ZFAND4_mrna	ZFAND4	mrna	died	died	died	died
ZFAND5_mrna	ZFAND5	mrna	died	died	died	died
ZFAND5_prot	ZFAND5	prot	died	died	died	died
ZFAND6_mrna	ZFAND6	mrna	died	died	died	died
ZFAND6_prot	ZFAND6	prot	died	died	died	died
ZFAT_mrna	ZFAT	mrna	died	died	died	died
ZFC3H1_prot	ZFC3H1	prot	died	died	died	died
ZFHX3_mrna	ZFHX3	mrna	mrna	died	died	mrna
ZFHX3_prot	ZFHX3	prot	died	died	prot	died
ZFP14_mrna	ZFP14	mrna	died	died	died	died
ZFP1_mrna	ZFP1	mrna	died	died	died	died
ZFP28_mrna	ZFP28	mrna	died	died	died	died
ZFP30_mrna	ZFP30	mrna	died	died	died	died
ZFP36L1_prot	ZFP36L1	prot	died	died	died	died
ZFP36L2_mrna	ZFP36L2	mrna	died	died	died	died
ZFP36L2_prot	ZFP36L2	prot	died	died	died	died
ZFP36_mrna	ZFP36	mrna	died	died	died	died
ZFP37_mrna	ZFP37	mrna	died	died	died	died
ZFP3_mrna	ZFP3	mrna	died	died	died	died
ZFP41_mrna	ZFP41	mrna	died	died	died	died
ZFP62_mrna	ZFP62	mrna	died	died	died	died
ZFP64_prot	ZFP64	prot	died	died	died	died
ZFP69B_mrna	ZFP69B	mrna	died	died	died	died
ZFP69_mrna	ZFP69	mrna	died	died	died	died
ZFP90_mrna	ZFP90	mrna	died	died	died	died
ZFP91_mrna	ZFP91	mrna	died	died	died	died
ZFP91_prot	ZFP91	prot	died	died	died	died
ZFPL1_mrna	ZFPL1	mrna	died	died	died	died
ZFPL1_prot	ZFPL1	prot	died	died	died	died
ZFPM1_mrna	ZFPM1	mrna	died	died	died	died
ZFPM2_mrna	ZFPM2	mrna	died	died	died	died
ZFR_mrna	ZFR	mrna	died	died	died	died
ZFR_prot	ZFR	prot	died	died	died	died
ZFX_mrna	ZFX	mrna	died	died	died	died
ZFX_prot	ZFX	prot	died	died	died	died
ZFYVE16_mrna	ZFYVE16	mrna	died	died	died	died
ZFYVE16_prot	ZFYVE16	prot	died	died	died	died
ZFYVE19_prot	ZFYVE19	prot	died	died	died	died
ZFYVE1_mrna	ZFYVE1	mrna	died	died	died	died
ZFYVE1_prot	ZFYVE1	prot	died	died	died	died
ZFYVE21_mrna	ZFYVE21	mrna	died	died	died	died
ZFYVE21_prot	ZFYVE21	prot	died	died	died	died
ZFYVE26_mrna	ZFYVE26	mrna	died	died	died	died
ZFYVE26_prot	ZFYVE26	prot	died	died	died	died
ZFYVE27_mrna	ZFYVE27	mrna	died	died	died	died
ZFYVE9_mrna	ZFYVE9	mrna	died	died	died	died
ZFYVE9_prot	ZFYVE9	prot	died	died	died	died
ZG16B_prot	ZG16B	prot	died	died	died	died
ZGPAT_prot	ZGPAT	prot	died	died	died	died
ZGRF1_mrna	ZGRF1	mrna	died	died	died	died
ZHX1-C8orf76_mrna	ZHX1-C8orf76	mrna	died	died	died	died
ZHX1_mrna	ZHX1	mrna	died	died	died	died
ZHX1_prot	ZHX1	prot	died	died	died	died
ZHX2_prot	ZHX2	prot	died	died	prot	died
ZHX3_mrna	ZHX3	mrna	died	died	died	died
ZHX3_prot	ZHX3	prot	died	died	died	died
ZKSCAN1_prot	ZKSCAN1	prot	died	died	died	died
ZKSCAN2_mrna	ZKSCAN2	mrna	died	died	died	died
ZKSCAN5_mrna	ZKSCAN5	mrna	died	died	died	died
ZMAT1_mrna	ZMAT1	mrna	died	died	died	died
ZMAT2_mrna	ZMAT2	mrna	died	died	died	died
ZMAT2_prot	ZMAT2	prot	died	died	died	died
ZMAT3_mrna	ZMAT3	mrna	died	died	died	died
ZMAT5_mrna	ZMAT5	mrna	mrna	died	died	mrna
ZMIZ1_mrna	ZMIZ1	mrna	mrna	died	died	died
ZMIZ1_prot	ZMIZ1	prot	died	died	died	died
ZMIZ2_mrna	ZMIZ2	mrna	died	died	died	died
ZMIZ2_prot	ZMIZ2	prot	died	died	died	died
ZMPSTE24_mrna	ZMPSTE24	mrna	died	died	died	died
ZMPSTE24_prot	ZMPSTE24	prot	died	died	died	died
ZMYM1_mrna	ZMYM1	mrna	died	died	died	died
ZMYM1_prot	ZMYM1	prot	died	died	died	died
ZMYM2_mrna	ZMYM2	mrna	died	died	died	died
ZMYM2_prot	ZMYM2	prot	died	died	died	died
ZMYM3_mrna	ZMYM3	mrna	died	died	died	died
ZMYM3_prot	ZMYM3	prot	died	died	died	died
ZMYM4_prot	ZMYM4	prot	died	died	died	died
ZMYM5_mrna	ZMYM5	mrna	died	died	died	died
ZMYM6_mrna	ZMYM6	mrna	died	died	died	died
ZMYND11_prot	ZMYND11	prot	died	died	died	died
ZMYND19_mrna	ZMYND19	mrna	mrna	died	mrna	died
ZMYND8_mrna	ZMYND8	mrna	died	died	died	died
ZMYND8_prot	ZMYND8	prot	died	died	died	died
ZNF106_prot	ZNF106	prot	died	died	died	died
ZNF107_mrna	ZNF107	mrna	died	died	died	died
ZNF112_mrna	ZNF112	mrna	died	died	died	died
ZNF12_mrna	ZNF12	mrna	died	died	died	died
ZNF131_mrna	ZNF131	mrna	died	died	died	died
ZNF133_mrna	ZNF133	mrna	died	died	died	died
ZNF134_mrna	ZNF134	mrna	died	died	died	died
ZNF135_mrna	ZNF135	mrna	died	died	died	died
ZNF136_mrna	ZNF136	mrna	died	died	died	died
ZNF138_mrna	ZNF138	mrna	died	died	died	died
ZNF142_mrna	ZNF142	mrna	died	died	died	died
ZNF143_mrna	ZNF143	mrna	died	died	died	died
ZNF143_prot	ZNF143	prot	died	died	died	died
ZNF146_mrna	ZNF146	mrna	died	died	died	died
ZNF146_prot	ZNF146	prot	died	died	died	died
ZNF148_mrna	ZNF148	mrna	died	died	died	died
ZNF148_prot	ZNF148	prot	died	died	died	died
ZNF14_mrna	ZNF14	mrna	died	died	died	died
ZNF160_mrna	ZNF160	mrna	died	died	died	died
ZNF169_mrna	ZNF169	mrna	died	died	died	died
ZNF174_mrna	ZNF174	mrna	died	died	died	died
ZNF175_mrna	ZNF175	mrna	died	died	died	died
ZNF17_mrna	ZNF17	mrna	died	died	died	died
ZNF180_mrna	ZNF180	mrna	died	died	died	died
ZNF181_mrna	ZNF181	mrna	died	died	died	died
ZNF182_mrna	ZNF182	mrna	died	died	died	died
ZNF185_mrna	ZNF185	mrna	died	died	died	died
ZNF185_prot	ZNF185	prot	died	died	died	died
ZNF189_mrna	ZNF189	mrna	died	died	died	died
ZNF18_mrna	ZNF18	mrna	died	died	died	died
ZNF195_mrna	ZNF195	mrna	died	died	died	died
ZNF200_mrna	ZNF200	mrna	died	died	died	died
ZNF202_mrna	ZNF202	mrna	died	died	died	died
ZNF205_mrna	ZNF205	mrna	died	died	died	died
ZNF207_mrna	ZNF207	mrna	died	died	died	died
ZNF207_prot	ZNF207	prot	died	died	died	died
ZNF211_mrna	ZNF211	mrna	died	died	died	died
ZNF212_mrna	ZNF212	mrna	died	died	died	died
ZNF217_mrna	ZNF217	mrna	died	died	died	died
ZNF217_prot	ZNF217	prot	died	died	died	died
ZNF219_mrna	ZNF219	mrna	died	died	died	died
ZNF221_mrna	ZNF221	mrna	died	died	died	died
ZNF225_mrna	ZNF225	mrna	died	died	died	died
ZNF226_mrna	ZNF226	mrna	died	died	died	died
ZNF227_mrna	ZNF227	mrna	died	died	died	died
ZNF229_mrna	ZNF229	mrna	died	died	died	died
ZNF22_prot	ZNF22	prot	died	died	died	died
ZNF230_mrna	ZNF230	mrna	died	died	died	died
ZNF232_mrna	ZNF232	mrna	died	died	died	died
ZNF235_mrna	ZNF235	mrna	died	died	died	died
ZNF236_mrna	ZNF236	mrna	died	died	died	died
ZNF239_mrna	ZNF239	mrna	died	died	died	died
ZNF23_mrna	ZNF23	mrna	died	died	died	died
ZNF24_mrna	ZNF24	mrna	died	died	died	died
ZNF24_prot	ZNF24	prot	died	died	died	died
ZNF254_mrna	ZNF254	mrna	died	died	died	died
ZNF256_mrna	ZNF256	mrna	died	died	died	died
ZNF257_mrna	ZNF257	mrna	died	died	died	died
ZNF25_mrna	ZNF25	mrna	died	died	died	died
ZNF260_mrna	ZNF260	mrna	died	died	died	died
ZNF263_mrna	ZNF263	mrna	died	died	died	died
ZNF264_mrna	ZNF264	mrna	died	died	died	mrna
ZNF266_mrna	ZNF266	mrna	died	died	died	died
ZNF274_mrna	ZNF274	mrna	died	died	died	died
ZNF275_mrna	ZNF275	mrna	died	died	died	died
ZNF277_mrna	ZNF277	mrna	died	died	died	died
ZNF277_prot	ZNF277	prot	died	died	died	died
ZNF280C_mrna	ZNF280C	mrna	died	died	died	died
ZNF280C_prot	ZNF280C	prot	died	died	died	died
ZNF280D_mrna	ZNF280D	mrna	died	died	died	died
ZNF280D_prot	ZNF280D	prot	died	died	died	died
ZNF281_mrna	ZNF281	mrna	died	died	died	died
ZNF281_prot	ZNF281	prot	died	died	died	died
ZNF282_mrna	ZNF282	mrna	died	died	died	died
ZNF286A_mrna	ZNF286A	mrna	died	died	died	died
ZNF287_mrna	ZNF287	mrna	died	died	died	died
ZNF292_mrna	ZNF292	mrna	died	died	died	died
ZNF292_prot	ZNF292	prot	died	died	died	died
ZNF2_mrna	ZNF2	mrna	died	died	died	died
ZNF300_mrna	ZNF300	mrna	mrna	died	died	died
ZNF302_mrna	ZNF302	mrna	died	died	died	died
ZNF30_mrna	ZNF30	mrna	died	died	died	died
ZNF317_mrna	ZNF317	mrna	died	died	died	died
ZNF318_mrna	ZNF318	mrna	died	died	died	died
ZNF318_prot	ZNF318	prot	died	died	died	died
ZNF320_mrna	ZNF320	mrna	died	died	died	died
ZNF322_mrna	ZNF322	mrna	died	died	died	died
ZNF326_mrna	ZNF326	mrna	died	died	died	died
ZNF326_prot	ZNF326	prot	died	died	died	died
ZNF329_mrna	ZNF329	mrna	died	died	died	died
ZNF330_mrna	ZNF330	mrna	died	died	died	died
ZNF330_prot	ZNF330	prot	died	died	died	died
ZNF331_mrna	ZNF331	mrna	died	died	died	died
ZNF333_mrna	ZNF333	mrna	died	died	died	died
ZNF335_mrna	ZNF335	mrna	died	died	died	died
ZNF337_mrna	ZNF337	mrna	died	died	died	died
ZNF33A_mrna	ZNF33A	mrna	died	died	died	died
ZNF33B_mrna	ZNF33B	mrna	died	died	died	mrna
ZNF345_mrna	ZNF345	mrna	died	died	died	died
ZNF346_mrna	ZNF346	mrna	died	died	died	died
ZNF346_prot	ZNF346	prot	died	died	died	died
ZNF347_mrna	ZNF347	mrna	died	died	died	died
ZNF350_mrna	ZNF350	mrna	died	died	died	died
ZNF354B_mrna	ZNF354B	mrna	died	died	died	died
ZNF358_mrna	ZNF358	mrna	died	died	died	died
ZNF358_prot	ZNF358	prot	died	died	died	died
ZNF362_mrna	ZNF362	mrna	died	died	died	died
ZNF362_prot	ZNF362	prot	died	died	died	died
ZNF367_mrna	ZNF367	mrna	died	died	mrna	mrna
ZNF37A_mrna	ZNF37A	mrna	died	died	died	died
ZNF384_prot	ZNF384	prot	died	died	died	died
ZNF385A_mrna	ZNF385A	mrna	died	died	died	died
ZNF385A_prot	ZNF385A	prot	died	died	died	died
ZNF391_mrna	ZNF391	mrna	died	died	died	died
ZNF395_mrna	ZNF395	mrna	died	died	died	died
ZNF397_mrna	ZNF397	mrna	died	died	died	died
ZNF397_prot	ZNF397	prot	died	died	died	died
ZNF398_mrna	ZNF398	mrna	died	died	died	mrna
ZNF3_mrna	ZNF3	mrna	died	died	died	died
ZNF3_prot	ZNF3	prot	died	died	died	died
ZNF404_mrna	ZNF404	mrna	died	died	died	died
ZNF407_mrna	ZNF407	mrna	died	died	died	died
ZNF407_prot	ZNF407	prot	died	died	died	died
ZNF408_mrna	ZNF408	mrna	died	died	died	died
ZNF410_mrna	ZNF410	mrna	died	died	died	died
ZNF414_mrna	ZNF414	mrna	died	died	died	died
ZNF414_prot	ZNF414	prot	died	died	died	died
ZNF415_mrna	ZNF415	mrna	died	died	died	died
ZNF416_mrna	ZNF416	mrna	died	died	died	died
ZNF417_mrna	ZNF417	mrna	died	died	died	died
ZNF417_prot	ZNF417	prot	died	died	died	died
ZNF419_mrna	ZNF419	mrna	died	died	died	died
ZNF41_mrna	ZNF41	mrna	died	died	died	died
ZNF420_mrna	ZNF420	mrna	died	died	died	died
ZNF423_mrna	ZNF423	mrna	died	died	died	died
ZNF425_mrna	ZNF425	mrna	died	died	died	died
ZNF426_mrna	ZNF426	mrna	died	died	died	died
ZNF428_mrna	ZNF428	mrna	died	died	died	died
ZNF428_prot	ZNF428	prot	died	died	died	died
ZNF429_mrna	ZNF429	mrna	died	died	died	died
ZNF432_mrna	ZNF432	mrna	died	died	died	died
ZNF433_mrna	ZNF433	mrna	died	died	died	died
ZNF438_mrna	ZNF438	mrna	died	died	died	died
ZNF43_mrna	ZNF43	mrna	died	died	died	died
ZNF440_mrna	ZNF440	mrna	died	died	died	died
ZNF441_mrna	ZNF441	mrna	died	died	died	died
ZNF442_mrna	ZNF442	mrna	died	died	died	died
ZNF443_mrna	ZNF443	mrna	died	died	died	died
ZNF444_mrna	ZNF444	mrna	died	died	died	died
ZNF446_prot	ZNF446	prot	died	died	died	died
ZNF449_mrna	ZNF449	mrna	died	died	died	died
ZNF44_mrna	ZNF44	mrna	mrna	died	died	died
ZNF451_mrna	ZNF451	mrna	died	died	died	died
ZNF451_prot	ZNF451	prot	died	died	died	died
ZNF45_mrna	ZNF45	mrna	died	died	died	died
ZNF460_mrna	ZNF460	mrna	died	died	died	died
ZNF460_prot	ZNF460	prot	died	died	died	died
ZNF461_mrna	ZNF461	mrna	died	died	died	died
ZNF468_mrna	ZNF468	mrna	died	died	died	died
ZNF470_mrna	ZNF470	mrna	died	died	died	died
ZNF473_mrna	ZNF473	mrna	died	died	died	died
ZNF480_mrna	ZNF480	mrna	died	died	died	died
ZNF484_mrna	ZNF484	mrna	died	died	died	died
ZNF485_mrna	ZNF485	mrna	died	died	died	died
ZNF486_mrna	ZNF486	mrna	died	died	died	died
ZNF490_mrna	ZNF490	mrna	died	died	died	died
ZNF491_mrna	ZNF491	mrna	died	died	died	died
ZNF493_mrna	ZNF493	mrna	died	died	died	died
ZNF497_mrna	ZNF497	mrna	died	died	died	died
ZNF500_mrna	ZNF500	mrna	died	died	died	died
ZNF503_mrna	ZNF503	mrna	died	died	died	died
ZNF506_mrna	ZNF506	mrna	died	died	died	died
ZNF507_mrna	ZNF507	mrna	died	died	died	died
ZNF511_mrna	ZNF511	mrna	died	died	died	died
ZNF511_prot	ZNF511	prot	died	died	died	died
ZNF512_mrna	ZNF512	mrna	died	died	died	died
ZNF512_prot	ZNF512	prot	died	died	died	died
ZNF513_mrna	ZNF513	mrna	died	died	died	died
ZNF516_mrna	ZNF516	mrna	died	died	died	died
ZNF516_prot	ZNF516	prot	died	died	died	died
ZNF518A_mrna	ZNF518A	mrna	died	died	died	died
ZNF518A_prot	ZNF518A	prot	died	died	died	died
ZNF518B_mrna	ZNF518B	mrna	died	died	died	died
ZNF521_mrna	ZNF521	mrna	died	died	died	died
ZNF524_mrna	ZNF524	mrna	died	died	died	died
ZNF526_mrna	ZNF526	mrna	died	died	died	died
ZNF527_mrna	ZNF527	mrna	died	died	died	died
ZNF529_mrna	ZNF529	mrna	died	died	died	died
ZNF530_mrna	ZNF530	mrna	died	died	died	died
ZNF532_mrna	ZNF532	mrna	mrna	died	died	mrna
