Edge	NodeA	NodeB	InteractionType	Basal-like_dikNew	Basal-like_sigEdge	Basal-like_dir	Basal-like_absdiknew	HER2-enriched_dikNew	HER2-enriched_sigEdge	HER2-enriched_dir	HER2-enriched_absdiknew	Luminal A_dikNew	Luminal A_sigEdge	Luminal A_dir	Luminal A_absdiknew	Luminal B_dikNew	Luminal B_sigEdge	Luminal B_dir	Luminal B_absdiknew
ATAD2_prot_PSRC1_mrna	ATAD2_prot	PSRC1_mrna	tf	0	died	died	0	-0	died	died	0	-0.10865	tf	down	0.10865	0	died	died	0
ATAD2_prot_RAD51AP1_mrna	ATAD2_prot	RAD51AP1_mrna	tf	0	died	died	0	-0	died	died	0	-0.363286	tf	down	0.363286	0	died	died	0
ATAD2_prot_RAD51_mrna	ATAD2_prot	RAD51_mrna	tf	0	died	died	0	-0	died	died	0	-0.275416	tf	down	0.275416	0	died	died	0
ATAD2_prot_RFC3_mrna	ATAD2_prot	RFC3_mrna	tf	0	died	died	0	-0	died	died	0	-0.113113	tf	down	0.113113	0	died	died	0
ATAD2_prot_RFC4_mrna	ATAD2_prot	RFC4_mrna	tf	0	died	died	0	-0	died	died	0	-0.148089	tf	down	0.148089	0	died	died	0
ATAD2_prot_RRM2_mrna	ATAD2_prot	RRM2_mrna	tf	0	died	died	0	0	died	died	0	-0.345018	tf	down	0.345018	0	died	died	0
ATAD2_prot_SHCBP1_mrna	ATAD2_prot	SHCBP1_mrna	tf	0	died	died	0	0	died	died	0	-0.733403	tf	down	0.733403	0	died	died	0
ATAD2_prot_SKP2_mrna	ATAD2_prot	SKP2_mrna	tf	0	died	died	0	-0	died	died	0	-0.34126	tf	down	0.34126	0	died	died	0
ATAD2_prot_STIL_mrna	ATAD2_prot	STIL_mrna	tf	0	died	died	0	0	died	died	0	-0.297653	tf	down	0.297653	0	died	died	0
ATAD2_prot_SUV39H2_mrna	ATAD2_prot	SUV39H2_mrna	tf	0	died	died	0	-0	died	died	0	-0.170222	tf	down	0.170222	0	died	died	0
ATAD2_prot_TPX2_mrna	ATAD2_prot	TPX2_mrna	tf	0	died	died	0	-0	died	died	0	-0.459707	tf	down	0.459707	0	died	died	0
ATAD2_prot_TRIP13_mrna	ATAD2_prot	TRIP13_mrna	tf	0	died	died	0	-0	died	died	0	-0.271001	tf	down	0.271001	0	died	died	0
ATAD2_prot_TTK_mrna	ATAD2_prot	TTK_mrna	tf	0	died	died	0	-0	died	died	0	-0.495167	tf	down	0.495167	0	died	died	0
ATAD2_prot_UBE2S_mrna	ATAD2_prot	UBE2S_mrna	tf	0	died	died	0	-0	died	died	0	-0.432983	tf	down	0.432983	0	died	died	0
ATAD3A_prot_ALG3_mrna	ATAD3A_prot	ALG3_mrna	tf	0	died	died	0	0	died	died	0	-0.0366638	tf	down	0.0366638	-0	died	died	0
ATAD3A_prot_ASF1B_mrna	ATAD3A_prot	ASF1B_mrna	tf	0	died	died	0	0	died	died	0	-0.106063	tf	down	0.106063	0	died	died	0
ATAD3A_prot_BOP1_mrna	ATAD3A_prot	BOP1_mrna	tf	0	died	died	0	0	died	died	0	-0.212366	tf	down	0.212366	-0	died	died	0
ATAD3A_prot_CDC25A_mrna	ATAD3A_prot	CDC25A_mrna	tf	0	died	died	0	0	died	died	0	-0.506838	tf	down	0.506838	0	died	died	0
ATAD3A_prot_CDCA2_mrna	ATAD3A_prot	CDCA2_mrna	tf	0	died	died	0	-0	died	died	0	-0.117667	tf	down	0.117667	-0	died	died	0
ATAD3A_prot_CDCA3_mrna	ATAD3A_prot	CDCA3_mrna	tf	0	died	died	0	0	died	died	0	-0.550147	tf	down	0.550147	0	died	died	0
ATAD3A_prot_CDCA5_mrna	ATAD3A_prot	CDCA5_mrna	tf	0	died	died	0	0	died	died	0	-0.665421	tf	down	0.665421	0	died	died	0
ATAD3A_prot_CDCA8_mrna	ATAD3A_prot	CDCA8_mrna	tf	0	died	died	0	0	died	died	0	-0.672157	tf	down	0.672157	0	died	died	0
ATAD3A_prot_ESPL1_mrna	ATAD3A_prot	ESPL1_mrna	tf	0	died	died	0	0	died	died	0	-0.0430384	tf	down	0.0430384	0	died	died	0
ATAD3A_prot_FOXM1_mrna	ATAD3A_prot	FOXM1_mrna	tf	0	died	died	0	0	died	died	0	-0.598197	tf	down	0.598197	0	died	died	0
ATAD3A_prot_HJURP_mrna	ATAD3A_prot	HJURP_mrna	tf	0	died	died	0	0	died	died	0	-0.487397	tf	down	0.487397	0	died	died	0
ATAD3A_prot_KIF2C_mrna	ATAD3A_prot	KIF2C_mrna	tf	0	died	died	0	0	died	died	0	-0.668773	tf	down	0.668773	0	died	died	0
ATAD3A_prot_LMNB2_mrna	ATAD3A_prot	LMNB2_mrna	tf	0	died	died	0	-0	died	died	0	-0.0670749	tf	down	0.0670749	0	died	died	0
ATAD3A_prot_MCM4_mrna	ATAD3A_prot	MCM4_mrna	tf	0	died	died	0	0	died	died	0	-0.266695	tf	down	0.266695	0	died	died	0
ATAD3A_prot_MCM7_mrna	ATAD3A_prot	MCM7_mrna	tf	0	died	died	0	-0	died	died	0	-0.260233	tf	down	0.260233	0	died	died	0
ATAD3A_prot_MKI67_mrna	ATAD3A_prot	MKI67_mrna	tf	0	died	died	0	0	died	died	0	-0.123938	tf	down	0.123938	0	died	died	0
ATAD3A_prot_MYBL2_mrna	ATAD3A_prot	MYBL2_mrna	tf	0	died	died	0	0	died	died	0	-0.877329	tf	down	0.877329	0	died	died	0
ATAD3A_prot_PKMYT1_mrna	ATAD3A_prot	PKMYT1_mrna	tf	0	died	died	0	0	died	died	0	-0.383012	tf	down	0.383012	0	died	died	0
ATAD3A_prot_PPM1G_mrna	ATAD3A_prot	PPM1G_mrna	tf	0	died	died	0	0	died	died	0	-0.12588	tf	down	0.12588	-0	died	died	0
ATAD3A_prot_RANBP1_mrna	ATAD3A_prot	RANBP1_mrna	tf	0	died	died	0	0	died	died	0	-0.384977	tf	down	0.384977	-0	died	died	0
ATAD3A_prot_RCC1_mrna	ATAD3A_prot	RCC1_mrna	tf	0	died	died	0	0	died	died	0	-0.0208801	tf	down	0.0208801	0	died	died	0
ATAD3A_prot_RECQL4_mrna	ATAD3A_prot	RECQL4_mrna	tf	0	died	died	0	0	died	died	0	-0.325995	tf	down	0.325995	0	died	died	0
ATAD3A_prot_RNASEH2A_mrna	ATAD3A_prot	RNASEH2A_mrna	tf	0	died	died	0	0	died	died	0	-0.0789442	tf	down	0.0789442	0	died	died	0
ATAD3A_prot_TBRG4_mrna	ATAD3A_prot	TBRG4_mrna	tf	0	died	died	0	-0	died	died	0	-0.0746574	tf	down	0.0746574	0	died	died	0
ATAD3A_prot_TRIP13_mrna	ATAD3A_prot	TRIP13_mrna	tf	0	died	died	0	0	died	died	0	-0.324326	tf	down	0.324326	0	died	died	0
BACH1_prot_KRT7_mrna	BACH1_prot	KRT7_mrna	tf	0	died	died	0	0	died	died	0	0	died	died	0	-0.12789	tf	down	0.12789
BAG1_prot_MAPT_prot	BAG1_prot	MAPT_prot	ppi	-0	died	died	0	-0	died	died	0	0.0579947	ppi	up	0.0579947	0	died	died	0
BCL3_prot_CDCA5_mrna	BCL3_prot	CDCA5_mrna	tf	0	died	died	0	0	died	died	0	-0.0183087	tf	down	0.0183087	0	died	died	0
BIRC5_prot_CDK1_prot	BIRC5_prot	CDK1_prot	ppi	0	died	died	0	0	died	died	0	-0.0375668	ppi	down	0.0375668	0	died	died	0
BOP1_prot_ADRM1_mrna	BOP1_prot	ADRM1_mrna	tf	0	died	died	0	0	died	died	0	-0.944215	tf	down	0.944215	0	died	died	0
BOP1_prot_AHSA1_mrna	BOP1_prot	AHSA1_mrna	tf	0	died	died	0	0	died	died	0	-0.329594	tf	down	0.329594	0	died	died	0
BOP1_prot_ALG3_mrna	BOP1_prot	ALG3_mrna	tf	0	died	died	0	0	died	died	0	-0.563001	tf	down	0.563001	0	died	died	0
BOP1_prot_ATAD3A_mrna	BOP1_prot	ATAD3A_mrna	tf	0	died	died	0	0	died	died	0	-0.541061	tf	down	0.541061	0	died	died	0
BOP1_prot_ATAD3B_mrna	BOP1_prot	ATAD3B_mrna	tf	0	died	died	0	0	died	died	0	-0.267739	tf	down	0.267739	-0	died	died	0
BOP1_prot_BCL2L12_mrna	BOP1_prot	BCL2L12_mrna	tf	0	died	died	0	0	died	died	0	-0.213539	tf	down	0.213539	-0	died	died	0
BOP1_prot_BIRC5_mrna	BOP1_prot	BIRC5_mrna	tf	0	died	died	0	0	died	died	0	-0.816576	tf	down	0.816576	0	died	died	0
BOP1_prot_BYSL_mrna	BOP1_prot	BYSL_mrna	tf	0	died	died	0	0	died	died	0	-0.479623	tf	down	0.479623	0	died	died	0
BOP1_prot_CCDC86_mrna	BOP1_prot	CCDC86_mrna	tf	0	died	died	0	0	died	died	0	-0.0462715	tf	down	0.0462715	0	died	died	0
BOP1_prot_CCT7_mrna	BOP1_prot	CCT7_mrna	tf	0	died	died	0	0	died	died	0	-0.0486117	tf	down	0.0486117	0	died	died	0
BOP1_prot_CDC123_mrna	BOP1_prot	CDC123_mrna	tf	0	died	died	0	0	died	died	0	-0.298883	tf	down	0.298883	-0	died	died	0
BOP1_prot_CDC6_mrna	BOP1_prot	CDC6_mrna	tf	0	died	died	0	0	died	died	0	-1.02615	tf	down	1.02615	0	died	died	0
BOP1_prot_CENPA_mrna	BOP1_prot	CENPA_mrna	tf	0	died	died	0	0	died	died	0	-1.00982	tf	down	1.00982	0	died	died	0
BOP1_prot_DCUN1D5_mrna	BOP1_prot	DCUN1D5_mrna	tf	0	died	died	0	0	died	died	0	-0.135373	tf	down	0.135373	-0	died	died	0
BOP1_prot_DKC1_mrna	BOP1_prot	DKC1_mrna	tf	0	died	died	0	0	died	died	0	-0.28724	tf	down	0.28724	0	died	died	0
BOP1_prot_EIF3B_mrna	BOP1_prot	EIF3B_mrna	tf	0	died	died	0	0	died	died	0	-0.413882	tf	down	0.413882	0	died	died	0
BOP1_prot_EXOSC4_mrna	BOP1_prot	EXOSC4_mrna	tf	0	died	died	0	0	died	died	0	-0.316295	tf	down	0.316295	0	died	died	0
BOP1_prot_FARSA_mrna	BOP1_prot	FARSA_mrna	tf	0	died	died	0	0	died	died	0	-0.0477569	tf	down	0.0477569	0	died	died	0
BOP1_prot_FBXL6_mrna	BOP1_prot	FBXL6_mrna	tf	0	died	died	0	0	died	died	0	-0.403576	tf	down	0.403576	0	died	died	0
BOP1_prot_FEN1_mrna	BOP1_prot	FEN1_mrna	tf	0	died	died	0	0	died	died	0	-0.626304	tf	down	0.626304	0	died	died	0
BOP1_prot_FTSJ1_mrna	BOP1_prot	FTSJ1_mrna	tf	0	died	died	0	0	died	died	0	-0.0874795	tf	down	0.0874795	0	died	died	0
BOP1_prot_GARS_prot	BOP1_prot	GARS_prot	ppi	0	died	died	0	0	died	died	0	-0.0014487	ppi	down	0.0014487	-0	died	died	0
BOP1_prot_GART_mrna	BOP1_prot	GART_mrna	tf	0	died	died	0	0	died	died	0	-0.190837	tf	down	0.190837	0	died	died	0
BOP1_prot_GPS1_mrna	BOP1_prot	GPS1_mrna	tf	0	died	died	0	0	died	died	0	-0.057234	tf	down	0.057234	0	died	died	0
BOP1_prot_HN1_mrna	BOP1_prot	HN1_mrna	tf	0	died	died	0	0	died	died	0	-0.387539	tf	down	0.387539	0	died	died	0
BOP1_prot_KARS_mrna	BOP1_prot	KARS_mrna	tf	0	died	died	0	0	died	died	0	-0.33394	tf	down	0.33394	-0	died	died	0
BOP1_prot_KIF2C_mrna	BOP1_prot	KIF2C_mrna	tf	0	died	died	0	0	died	died	0	-1.1169	tf	down	1.1169	0	died	died	0
BOP1_prot_LSM2_mrna	BOP1_prot	LSM2_mrna	tf	0	died	died	0	0	died	died	0	-0.321117	tf	down	0.321117	-0	died	died	0
BOP1_prot_MAD2L1_mrna	BOP1_prot	MAD2L1_mrna	tf	0	died	died	0	0	died	died	0	-0.865769	tf	down	0.865769	0	died	died	0
BOP1_prot_MCM4_mrna	BOP1_prot	MCM4_mrna	tf	0	died	died	0	0	died	died	0	-0.726605	tf	down	0.726605	0	died	died	0
BOP1_prot_MRPL11_mrna	BOP1_prot	MRPL11_mrna	tf	0	died	died	0	0	died	died	0	-0.139001	tf	down	0.139001	-0	died	died	0
BOP1_prot_MRPL12_mrna	BOP1_prot	MRPL12_mrna	tf	0	died	died	0	0	died	died	0	-0.481062	tf	down	0.481062	0	died	died	0
BOP1_prot_MRPL37_mrna	BOP1_prot	MRPL37_mrna	tf	0	died	died	0	0	died	died	0	-0.131151	tf	down	0.131151	-0	died	died	0
BOP1_prot_MYO19_mrna	BOP1_prot	MYO19_mrna	tf	0	died	died	0	0	died	died	0	-0.302722	tf	down	0.302722	0	died	died	0
BOP1_prot_OIP5_mrna	BOP1_prot	OIP5_mrna	tf	0	died	died	0	0	died	died	0	-0.54876	tf	down	0.54876	0	died	died	0
BOP1_prot_PDCD2L_mrna	BOP1_prot	PDCD2L_mrna	tf	0	died	died	0	0	died	died	0	-0.171028	tf	down	0.171028	0	died	died	0
BOP1_prot_PFDN2_mrna	BOP1_prot	PFDN2_mrna	tf	0	died	died	0	0	died	died	0	-0.534042	tf	down	0.534042	-0	died	died	0
BOP1_prot_PIGU_mrna	BOP1_prot	PIGU_mrna	tf	0	died	died	0	0	died	died	0	-0.196057	tf	down	0.196057	0	died	died	0
BOP1_prot_POP7_mrna	BOP1_prot	POP7_mrna	tf	0	died	died	0	0	died	died	0	-0.289596	tf	down	0.289596	0	died	died	0
BOP1_prot_PRMT1_mrna	BOP1_prot	PRMT1_mrna	tf	0	died	died	0	0	died	died	0	-0.0289624	tf	down	0.0289624	0	died	died	0
BOP1_prot_PSMB2_mrna	BOP1_prot	PSMB2_mrna	tf	0	died	died	0	0	died	died	0	-0.764272	tf	down	0.764272	-0	died	died	0
BOP1_prot_PSMD3_mrna	BOP1_prot	PSMD3_mrna	tf	-0	died	died	0	0.469824	tf	up	0.469824	-0.658499	tf	down	0.658499	0	died	died	0
BOP1_prot_RFC2_mrna	BOP1_prot	RFC2_mrna	tf	0	died	died	0	0	died	died	0	-0.541094	tf	down	0.541094	-0	died	died	0
BOP1_prot_RFC3_mrna	BOP1_prot	RFC3_mrna	tf	0	died	died	0	0	died	died	0	-0.590641	tf	down	0.590641	0	died	died	0
BOP1_prot_RNASEH2A_mrna	BOP1_prot	RNASEH2A_mrna	tf	0	died	died	0	0	died	died	0	-0.612467	tf	down	0.612467	0	died	died	0
BOP1_prot_RUVBL1_mrna	BOP1_prot	RUVBL1_mrna	tf	0	died	died	0	-0	died	died	0	-0.00158033	tf	down	0.00158033	0	died	died	0
BOP1_prot_SF3B3_mrna	BOP1_prot	SF3B3_mrna	tf	0	died	died	0	0	died	died	0	-0.198032	tf	down	0.198032	0	died	died	0
BOP1_prot_SIVA1_mrna	BOP1_prot	SIVA1_mrna	tf	0	died	died	0	0	died	died	0	-0.166402	tf	down	0.166402	0	died	died	0
BOP1_prot_SRM_mrna	BOP1_prot	SRM_mrna	tf	0	died	died	0	0	died	died	0	-0.406444	tf	down	0.406444	-0	died	died	0
BOP1_prot_TBRG4_mrna	BOP1_prot	TBRG4_mrna	tf	0	died	died	0	0	died	died	0	-0.537824	tf	down	0.537824	0	died	died	0
BOP1_prot_THOP1_mrna	BOP1_prot	THOP1_mrna	tf	0	died	died	0	0	died	died	0	-0.050428	tf	down	0.050428	0	died	died	0
BOP1_prot_TIMM50_mrna	BOP1_prot	TIMM50_mrna	tf	0	died	died	0	0	died	died	0	-0.0764745	tf	down	0.0764745	0	died	died	0
BOP1_prot_TOMM40_mrna	BOP1_prot	TOMM40_mrna	tf	0	died	died	0	0	died	died	0	-0.537204	tf	down	0.537204	0	died	died	0
BOP1_prot_TRIP13_mrna	BOP1_prot	TRIP13_mrna	tf	0	died	died	0	0	died	died	0	-0.709921	tf	down	0.709921	0	died	died	0
BOP1_prot_UBE2T_mrna	BOP1_prot	UBE2T_mrna	tf	0	died	died	0	0	died	died	0	-0.814745	tf	down	0.814745	0	died	died	0
BOP1_prot_UCHL5_mrna	BOP1_prot	UCHL5_mrna	tf	0	died	died	0	0	died	died	0	-0.182758	tf	down	0.182758	0	died	died	0
BOP1_prot_UCK2_mrna	BOP1_prot	UCK2_mrna	tf	0	died	died	0	0	died	died	0	-0.142018	tf	down	0.142018	-0	died	died	0
BOP1_prot_WDR12_prot	BOP1_prot	WDR12_prot	ppi	0	died	died	0	0	died	died	0	-0.104075	ppi	down	0.104075	-0	died	died	0
BOP1_prot_WDR5_mrna	BOP1_prot	WDR5_mrna	tf	0	died	died	0	0	died	died	0	-0.291598	tf	down	0.291598	0	died	died	0
BOP1_prot_WDR77_mrna	BOP1_prot	WDR77_mrna	tf	0	died	died	0	0	died	died	0	-0.181983	tf	down	0.181983	-0	died	died	0
BUB3_prot_RAI2_mrna	BUB3_prot	RAI2_mrna	tf	-0	died	died	0	-0	died	died	0	0.267555	tf	up	0.267555	0	died	died	0
BUB3_prot_ZBTB4_mrna	BUB3_prot	ZBTB4_mrna	tf	-0	died	died	0	-0	died	died	0	0.236894	tf	up	0.236894	0	died	died	0
CALU_prot_TPX2_prot	CALU_prot	TPX2_prot	ppi	0	died	died	0	0	died	died	0	-0.00100516	ppi	down	0.00100516	-0	died	died	0
CASP2_prot_CLSPN_mrna	CASP2_prot	CLSPN_mrna	tf	0	died	died	0	0	died	died	0	-0.0227109	tf	down	0.0227109	0	died	died	0
CASP2_prot_FANCD2_mrna	CASP2_prot	FANCD2_mrna	tf	0	died	died	0	0	died	died	0	-0.00663106	tf	down	0.00663106	0	died	died	0
CASP2_prot_SKP2_mrna	CASP2_prot	SKP2_mrna	tf	0	died	died	0	0	died	died	0	-0.0461235	tf	down	0.0461235	-0	died	died	0
CASP3_prot_LSM14B_prot	CASP3_prot	LSM14B_prot	ppi	0	died	died	0	0	died	died	0	-0.0760438	ppi	down	0.0760438	-0	died	died	0
CCNA2_prot_ANLN_mrna	CCNA2_prot	ANLN_mrna	tf	0	died	died	0	0	died	died	0	-0.204742	tf	down	0.204742	0	died	died	0
CCNA2_prot_AURKA_mrna	CCNA2_prot	AURKA_mrna	tf	0	died	died	0	0	died	died	0	-0.33735	tf	down	0.33735	0	died	died	0
CCNA2_prot_AURKB_mrna	CCNA2_prot	AURKB_mrna	tf	0	died	died	0	0	died	died	0	-0.240722	tf	down	0.240722	0	died	died	0
CCNA2_prot_BIRC5_mrna	CCNA2_prot	BIRC5_mrna	tf	0	died	died	0	0	died	died	0	-0.0921506	tf	down	0.0921506	0	died	died	0
CCNA2_prot_BUB1_mrna	CCNA2_prot	BUB1_mrna	tf	0	died	died	0	0	died	died	0	-0.0651388	tf	down	0.0651388	0	died	died	0
CCNA2_prot_CCNB2_mrna	CCNA2_prot	CCNB2_mrna	tf	0	died	died	0	0	died	died	0	-0.178177	tf	down	0.178177	0	died	died	0
CCNA2_prot_CDC20_mrna	CCNA2_prot	CDC20_mrna	tf	0	died	died	0	0	died	died	0	-0.453892	tf	down	0.453892	0	died	died	0
CCNA2_prot_CDC25A_mrna	CCNA2_prot	CDC25A_mrna	tf	0	died	died	0	0	died	died	0	-0.171214	tf	down	0.171214	0	died	died	0
CCNA2_prot_CDC6_mrna	CCNA2_prot	CDC6_mrna	tf	0	died	died	0	0	died	died	0	-0.231284	tf	down	0.231284	0	died	died	0
CCNA2_prot_CDCA3_mrna	CCNA2_prot	CDCA3_mrna	tf	0	died	died	0	0	died	died	0	-0.16436	tf	down	0.16436	0	died	died	0
CCNA2_prot_CDCA8_mrna	CCNA2_prot	CDCA8_mrna	tf	0	died	died	0	0	died	died	0	-0.400745	tf	down	0.400745	0	died	died	0
CCNA2_prot_CDKN3_mrna	CCNA2_prot	CDKN3_mrna	tf	0	died	died	0	0	died	died	0	-0.180431	tf	down	0.180431	0	died	died	0
CCNA2_prot_CDT1_mrna	CCNA2_prot	CDT1_mrna	tf	0	died	died	0	0	died	died	0	-0.273422	tf	down	0.273422	0	died	died	0
CCNA2_prot_CENPA_mrna	CCNA2_prot	CENPA_mrna	tf	0	died	died	0	0	died	died	0	-0.279579	tf	down	0.279579	0	died	died	0
CCNA2_prot_CENPE_mrna	CCNA2_prot	CENPE_mrna	tf	0	died	died	0	0	died	died	0	-0.0270266	tf	down	0.0270266	0	died	died	0
CCNA2_prot_CEP55_mrna	CCNA2_prot	CEP55_mrna	tf	0	died	died	0	0	died	died	0	-0.326986	tf	down	0.326986	0	died	died	0
CCNA2_prot_CHEK1_mrna	CCNA2_prot	CHEK1_mrna	tf	0	died	died	0	0	died	died	0	-0.0109011	tf	down	0.0109011	0	died	died	0
CCNA2_prot_DEPDC1_mrna	CCNA2_prot	DEPDC1_mrna	tf	0	died	died	0	0	died	died	0	-0.124672	tf	down	0.124672	0	died	died	0
CCNA2_prot_DONSON_mrna	CCNA2_prot	DONSON_mrna	tf	0	died	died	0	0	died	died	0	-0.124802	tf	down	0.124802	0	died	died	0
CCNA2_prot_E2F1_mrna	CCNA2_prot	E2F1_mrna	tf	0	died	died	0	0	died	died	0	-0.346828	tf	down	0.346828	0	died	died	0
CCNA2_prot_EXO1_mrna	CCNA2_prot	EXO1_mrna	tf	0	died	died	0	0	died	died	0	-0.0302498	tf	down	0.0302498	0	died	died	0
CCNA2_prot_FAM83D_mrna	CCNA2_prot	FAM83D_mrna	tf	0	died	died	0	0	died	died	0	-0.175362	tf	down	0.175362	0	died	died	0
CCNA2_prot_FOXM1_mrna	CCNA2_prot	FOXM1_mrna	tf	0	died	died	0	0	died	died	0	-0.220478	tf	down	0.220478	0	died	died	0
CCNA2_prot_GINS1_mrna	CCNA2_prot	GINS1_mrna	tf	0	died	died	0	0	died	died	0	-0.263801	tf	down	0.263801	0	died	died	0
CCNA2_prot_GTSE1_mrna	CCNA2_prot	GTSE1_mrna	tf	0	died	died	0	0	died	died	0	-0.194356	tf	down	0.194356	0	died	died	0
CCNA2_prot_HJURP_mrna	CCNA2_prot	HJURP_mrna	tf	0	died	died	0	0	died	died	0	-0.186786	tf	down	0.186786	0	died	died	0
CCNA2_prot_KIF18A_mrna	CCNA2_prot	KIF18A_mrna	tf	0	died	died	0	0	died	died	0	-0.0774953	tf	down	0.0774953	0	died	died	0
CCNA2_prot_KIF20A_mrna	CCNA2_prot	KIF20A_mrna	tf	0	died	died	0	0	died	died	0	-0.17854	tf	down	0.17854	0	died	died	0
CCNA2_prot_KIF2C_mrna	CCNA2_prot	KIF2C_mrna	tf	0	died	died	0	0	died	died	0	-0.378717	tf	down	0.378717	0	died	died	0
CCNA2_prot_KIF4A_mrna	CCNA2_prot	KIF4A_mrna	tf	0	died	died	0	0	died	died	0	-0.0418727	tf	down	0.0418727	0	died	died	0
CCNA2_prot_MAD2L1_mrna	CCNA2_prot	MAD2L1_mrna	tf	0	died	died	0	0	died	died	0	-0.148376	tf	down	0.148376	0	died	died	0
CCNA2_prot_MCM10_mrna	CCNA2_prot	MCM10_mrna	tf	0	died	died	0	0	died	died	0	-0.292306	tf	down	0.292306	0	died	died	0
CCNA2_prot_MELK_mrna	CCNA2_prot	MELK_mrna	tf	0	died	died	0	0	died	died	0	-0.357014	tf	down	0.357014	0	died	died	0
CCNA2_prot_MND1_mrna	CCNA2_prot	MND1_mrna	tf	0	died	died	0	0	died	died	0	-0.235427	tf	down	0.235427	0	died	died	0
CCNA2_prot_NCAPG_mrna	CCNA2_prot	NCAPG_mrna	tf	0	died	died	0	0	died	died	0	-0.156252	tf	down	0.156252	0	died	died	0
CCNA2_prot_NDC80_mrna	CCNA2_prot	NDC80_mrna	tf	0	died	died	0	0	died	died	0	-0.146329	tf	down	0.146329	0	died	died	0
CCNA2_prot_PLK1_mrna	CCNA2_prot	PLK1_mrna	tf	0	died	died	0	0	died	died	0	-0.285494	tf	down	0.285494	0	died	died	0
CCNA2_prot_RAD51AP1_mrna	CCNA2_prot	RAD51AP1_mrna	tf	0	died	died	0	0	died	died	0	-0.10131	tf	down	0.10131	0	died	died	0
CCNA2_prot_RAD51_mrna	CCNA2_prot	RAD51_mrna	tf	0	died	died	0	0	died	died	0	-0.0652133	tf	down	0.0652133	0	died	died	0
CCNA2_prot_RRM2_mrna	CCNA2_prot	RRM2_mrna	tf	0	died	died	0	0	died	died	0	-0.0634367	tf	down	0.0634367	0	died	died	0
CCNA2_prot_SHCBP1_mrna	CCNA2_prot	SHCBP1_mrna	tf	0	died	died	0	0	died	died	0	-0.369243	tf	down	0.369243	0	died	died	0
CCNA2_prot_SKP2_mrna	CCNA2_prot	SKP2_mrna	tf	0	died	died	0	0	died	died	0	-0.0737548	tf	down	0.0737548	-0	died	died	0
CCNA2_prot_SPAG5_mrna	CCNA2_prot	SPAG5_mrna	tf	0	died	died	0	0	died	died	0	-0.0258342	tf	down	0.0258342	0	died	died	0
CCNA2_prot_STIL_mrna	CCNA2_prot	STIL_mrna	tf	0	died	died	0	0	died	died	0	-0.03788	tf	down	0.03788	0	died	died	0
CCNA2_prot_TPX2_mrna	CCNA2_prot	TPX2_mrna	tf	0	died	died	0	0	died	died	0	-0.192003	tf	down	0.192003	0	died	died	0
CCNA2_prot_TRIP13_mrna	CCNA2_prot	TRIP13_mrna	tf	0	died	died	0	0	died	died	0	-0.0301728	tf	down	0.0301728	0	died	died	0
CCNA2_prot_TTK_mrna	CCNA2_prot	TTK_mrna	tf	0	died	died	0	0	died	died	0	-0.237808	tf	down	0.237808	0	died	died	0
CCNA2_prot_UBE2C_mrna	CCNA2_prot	UBE2C_mrna	tf	0	died	died	0	0	died	died	0	-0.335183	tf	down	0.335183	0	died	died	0
CCNA2_prot_UBE2S_mrna	CCNA2_prot	UBE2S_mrna	tf	0	died	died	0	0	died	died	0	-0.170268	tf	down	0.170268	0	died	died	0
CCNA2_prot_ZMYND19_mrna	CCNA2_prot	ZMYND19_mrna	tf	0	died	died	0	0	died	died	0	-0.00910039	tf	down	0.00910039	0	died	died	0
CCNB1_prot_ANLN_mrna	CCNB1_prot	ANLN_mrna	tf	0	died	died	0	0	died	died	0	-0.400148	tf	down	0.400148	0	died	died	0
CCNB1_prot_ASF1B_mrna	CCNB1_prot	ASF1B_mrna	tf	0	died	died	0	0	died	died	0	-0.0755541	tf	down	0.0755541	0	died	died	0
CCNB1_prot_AURKA_mrna	CCNB1_prot	AURKA_mrna	tf	0	died	died	0	0	died	died	0	-0.522125	tf	down	0.522125	0	died	died	0
CCNB1_prot_AURKB_mrna	CCNB1_prot	AURKB_mrna	tf	0	died	died	0	0	died	died	0	-0.458196	tf	down	0.458196	0	died	died	0
CCNB1_prot_BIRC5_mrna	CCNB1_prot	BIRC5_mrna	tf	0	died	died	0	0	died	died	0	-0.272016	tf	down	0.272016	0	died	died	0
CCNB1_prot_BUB1B_mrna	CCNB1_prot	BUB1B_mrna	tf	0	died	died	0	0	died	died	0	-0.104035	tf	down	0.104035	0	died	died	0
CCNB1_prot_BUB1_mrna	CCNB1_prot	BUB1_mrna	tf	0	died	died	0	0	died	died	0	-0.234337	tf	down	0.234337	0	died	died	0
CCNB1_prot_CCNA2_mrna	CCNB1_prot	CCNA2_mrna	tf	0	died	died	0	0	died	died	0	-0.435315	tf	down	0.435315	0	died	died	0
CCNB1_prot_CCNB2_mrna	CCNB1_prot	CCNB2_mrna	tf	0	died	died	0	0	died	died	0	-0.364885	tf	down	0.364885	0	died	died	0
CCNB1_prot_CCNE2_mrna	CCNB1_prot	CCNE2_mrna	tf	0	died	died	0	0	died	died	0	-0.246512	tf	down	0.246512	0	died	died	0
CCNB1_prot_CCNF_mrna	CCNB1_prot	CCNF_mrna	tf	0	died	died	0	0	died	died	0	-0.214926	tf	down	0.214926	0	died	died	0
